,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
37,Sucker,"Jonas Brothers",633614,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO
38,"Beautiful (feat. Camila Cabello)",Bazzi,625781,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
39,"Sweet but Psycho","Ava Max",616021,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
40,"Eastside (with Halsey & Khalid)","benny blanco",593637,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
41,"달라달라 (DALLA DALLA)",ITZY,589843,https://open.spotify.com/track/0GU5GuJQQEnnREO2FxnVPT
42,"Who Do You Love","The Chainsmokers",589702,https://open.spotify.com/track/11cDEev79fPKi6uJCjUhu8
43,"'Di Na Babalik","This Band",583557,https://open.spotify.com/track/5S4T2Pdr8qhetF3UhkwuMj
44,"Naaalala Ka / Maging Sino Ka Man (Spotify Jams: OPM Love Songs - Recorded at Kodama Studios, Philippines)","Moira Dela Torre",575933,https://open.spotify.com/track/3efCao3RLbsz52LQ66o8Ac
45,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",568205,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
46,"Thick And Thin",LANY,557962,https://open.spotify.com/track/3D110t9ctcoOoylXsc3iR8
47,"Kapit - From ""Alone / Together""","Armi Millare",553980,https://open.spotify.com/track/02GtNoUv85fOPEaCTlpYzr
48,"Pangako - Recorded at Kodama Studios, Philippines","Silent Sanctuary",551618,https://open.spotify.com/track/5CThcDR9mycL3TjNKQ2qFk
49,Mundo,"IV Of Spades",551348,https://open.spotify.com/track/4u8RkgV6P4TLi89SmlUtv8
50,"Big Plans","Why Don't We",547222,https://open.spotify.com/track/6Yx181fZzA0YE2EkUsYruq
51,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",524720,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
52,"You Are The Reason","Calum Scott",522438,https://open.spotify.com/track/69vToJ9BMbbLlFZo7k7A7B
53,Shallow,"Lady Gaga",492455,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
54,Ex,Callalily,465870,https://open.spotify.com/track/0GHwNr0lqf8jpc9wesmnHo
55,"I Like Me Better",Lauv,456896,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
56,"Kung Wala Ka",Hale,392547,https://open.spotify.com/track/4JSDhJVmo2UqdF7nxbyenn
57,"Pasensya Ka Na","Silent Sanctuary",390983,https://open.spotify.com/track/0YyM8aEdbjGfLWPn6fdcn7
58,SOLO,JENNIE,387441,https://open.spotify.com/track/2wVDWtLKXunswWecARNILj
59,"Say You Won't Let Go","James Arthur",386691,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
60,Tadhana,"Up Dharma Down",379099,https://open.spotify.com/track/6NFKf8vBApSvtzkapYmnVR
61,"I Don't Wanna Love You Anymore",LANY,351310,https://open.spotify.com/track/7ArrTJ1LwcGAlEO65LUQ7i
62,"Too Good At Goodbyes","Sam Smith",350853,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
63,Migraine,Moonstar88,345660,https://open.spotify.com/track/7sW3f7PqDV7BQ7qqeVBJIA
64,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)","benny blanco",343669,https://open.spotify.com/track/1WSGTYKLEpKfNQYYW5Oymt
65,"This Feeling","The Chainsmokers",343001,https://open.spotify.com/track/4NBTZtAt1F13VvlSKe6KTl
66,"Bakit Ba Ikaw","Michael Pangilinan",340281,https://open.spotify.com/track/0Vmk6Ebk4QBq7r0VAz2a6s
67,Sandali,Because,339027,https://open.spotify.com/track/1emnGTAsF4zSaWidgvK08I
68,Dahan,"December Avenue",329869,https://open.spotify.com/track/6BxJLJw228OY5BFerPGl7z
69,IDGAF,"Dua Lipa",329575,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
70,"Sa Dulo Ng Walang Hanggan - Sa Ngalan Ng Pag-Ibig Piano Version","December Avenue",327371,https://open.spotify.com/track/1mTROTnvFi7uxGciL319Kb
71,"Hanggang Kailan - Umuwi Ka Na Baby","Orange & Lemons",326988,https://open.spotify.com/track/5UhpceEr5XmbVwyoIUIRnh
72,Wow.,"Post Malone",317235,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
73,"Ang Huling El Bimbo",Eraserheads,314636,https://open.spotify.com/track/135ggzbjOogZ75IQ0LQi8r
74,"Tell Me Where It Hurts",MYMP,313274,https://open.spotify.com/track/6C2nrsOlb3jOUGcJAmPrTA
75,Better,Khalid,312130,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
76,Leaves,Ben&Ben,308971,https://open.spotify.com/track/6wdCelHrPh7UfliNjwRTUv
77,"Oks Lang","John Roa",307416,https://open.spotify.com/track/2wTxJWt2gA9a1Z94dTnPiI
78,"The Middle",Zedd,304613,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
79,"With a Smile","South Border",303719,https://open.spotify.com/track/6XmskR1cMfgys1W7dExmgi
80,"DDU-DU DDU-DU",BLACKPINK,302795,https://open.spotify.com/track/2aI2k39nfa3KFsa4JclQzw
81,Magbalik,Callalily,300973,https://open.spotify.com/track/5zMR44ZH4KVZj4FlhTj3SE
82,"Way Back Home (feat. Conor Maynard) - Sam Feldt Edit",SHAUN,299142,https://open.spotify.com/track/1ZLrDPgR7mvuTco3rQK8Pk
83,"Kiss and Make Up","Dua Lipa",284299,https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3
84,"8 Letters","Why Don't We",283644,https://open.spotify.com/track/4zRZAmBQP8vhNPf9i9opXt
85,"Midnight Sky","Unique Salonga",276982,https://open.spotify.com/track/5eFzCfsj3d0yWumdEldZwL
86,"Last Hurrah","Bebe Rexha",275454,https://open.spotify.com/track/0i0wnv9UoFdZ5MfuFGQzMy
87,Akala,Marion,274626,https://open.spotify.com/track/2Gh039ZAfydrM5IjiGlvEj
88,Perfect,"Ed Sheeran",272485,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
89,"Rewrite The Stars","Zac Efron",270469,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN
90,"Super Far",LANY,262710,https://open.spotify.com/track/15ahYSiHAIMxAnujlXVtta
91,"214 - Recorded at Kodama Studios, Philippines","Sarah Geronimo",259890,https://open.spotify.com/track/4MmPXbZ5w141AoRUCjYfuF
92,"There's No Way (feat. Julia Michaels)",Lauv,258821,https://open.spotify.com/track/2hnxrRNzF74mdDzpQZQukQ
93,Happier,"Ed Sheeran",256664,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB
94,Nadarang,"Shanti Dope",256587,https://open.spotify.com/track/6LJ1p1h5EcMK4VPeCLDSoF
95,"Saturday Nights",Khalid,255856,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
96,"MIDDLE CHILD","J. Cole",254998,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
97,"Lost In Japan","Shawn Mendes",253264,https://open.spotify.com/track/79esEXlqqmq0GPz0xQSZTV
98,Sila,SUD,252396,https://open.spotify.com/track/2IMODbij0lZ5CuAjZi0IDE
99,"Bohemian Rhapsody - Remastered 2011",Queen,251890,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
100,"Rewrite The Stars (with James Arthur & Anne-Marie)","James Arthur",249166,https://open.spotify.com/track/6mQLN3zRtAp6ovjusyYKrV
101,"The Day You Said Goodnight",Hale,248799,https://open.spotify.com/track/0HZ3OUVrGHxttD2EuHqRm3
102,CROWN,"TOMORROW X TOGETHER",245234,https://open.spotify.com/track/32h6yQGn4oAhZ0HRsTMX26
103,Hiling,"Mark Carpio",244377,https://open.spotify.com/track/6xQs6y6CpDqK9VKCktApEL
104,imagine,"Ariana Grande",239858,https://open.spotify.com/track/39LmTF9RgyakzSYX8txrow
105,"As If It's Your Last",BLACKPINK,239687,https://open.spotify.com/track/1Zyd6zQnC6XIIzmg3hP7Ot
106,"Kahit Maputi Na Ang Buhok ko - From ""The Hows Of Us""","Moira Dela Torre",238999,https://open.spotify.com/track/7aW2GrNlteWTwQZxX6LNjT
107,comethru,"Jeremy Zucker",238394,https://open.spotify.com/track/18uwL0vNUanqZH0ro2QcOP
108,"Lie To Me (feat. Julia Michaels)","5 Seconds of Summer",237293,https://open.spotify.com/track/6GzApXoBQiiAjak3tOQfV3
109,ILYSB,LANY,236484,https://open.spotify.com/track/2btKtacOXuMtC9WjcNRvAA
110,"no tears left to cry","Ariana Grande",236203,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
111,"One and Only","Parokya Ni Edgar",234632,https://open.spotify.com/track/3OpGUlDmRUXh0NkIYWoIlD
112,"bury a friend","Billie Eilish",233429,https://open.spotify.com/track/4NzMOnvSJVNKF7nw5NkXIP
113,365,Zedd,233361,https://open.spotify.com/track/2XWjPtKdi5sucFYtVav07d
114,Tagu-Taguan,"Moira Dela Torre",232719,https://open.spotify.com/track/2iOnWSWcChoGmUufbrQ00e
115,Sundo,Imago,231940,https://open.spotify.com/track/2OqQDFY4MgzkAoAZ67CscA
116,"Be Alright","Dean Lewis",231622,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
117,214,Rivermaya,231558,https://open.spotify.com/track/7gZ3kWNtIxFgxjsm5OTVMB
118,"Dating Tayo","TJ Monterde",231498,https://open.spotify.com/track/267RumTt5KeLBGl2KWxBL0
119,"Love Shot",EXO,231291,https://open.spotify.com/track/33NAYATbWRoo5RuEP30JBZ
120,"Dulo Ng Hangganan","IV Of Spades",229893,https://open.spotify.com/track/7h4W9blGxYCkKJ3dxPZ84j
121,Sa'yo,"Silent Sanctuary",223829,https://open.spotify.com/track/29xs643Q96uQLD8f7SxYYw
122,"She Will Be Loved - Radio Mix","Maroon 5",223689,https://open.spotify.com/track/4llK75pXNWZz6KAho2Gp16
123,Someday,Nina,222812,https://open.spotify.com/track/1MkiRsYBkXbXvdiYvTTiQT
124,"Nights Like This (feat. Ty Dolla $ign)",Kehlani,222798,https://open.spotify.com/track/6ZRuF2n1CQxyxxAAWsKJOy
125,"Dying Inside To Hold You - From "" All Of You"" Official Soundtrack","Darren Espanto",221723,https://open.spotify.com/track/7xty20N3DMTVOVtDIS2Jov
126,"ILYSB - STRIPPED",LANY,221334,https://open.spotify.com/track/3Dkvp3L4w0uJFYfIPa8E9H
127,NASA,"Ariana Grande",218729,https://open.spotify.com/track/4SPu0Ql902hTVXkBoNIYtq
128,"Kung Ayaw Mo Wag Mo - Recorded at Kodama Studios, Philippines","IV Of Spades",218009,https://open.spotify.com/track/0BEpSEV02FM1N5gcw2fsJC
129,"Let Me Down Slowly","Alec Benjamin",217534,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
130,"Magkunwari ('Di Man Tayo) [TODA One I Love Official Soundtrack]","December Avenue",216885,https://open.spotify.com/track/4yLc803i7qcWx4V2piWPH5
131,"Huling Sayaw - Acoustic",Kamikazee,216249,https://open.spotify.com/track/4UgtdWy4dm7vMVIupUbtMm
132,"Malaya (Camp Sawi Original Motion Picture Soundtrack)","Moira Dela Torre",215420,https://open.spotify.com/track/6M21eWbEw74XDdoQsNIinq
133,"Ikaw Ang Aking Mahal - Recorded at Kodama Studios, Philippines","juan karlos",213370,https://open.spotify.com/track/3UVmcKKagaUqqruhrnyOiA
134,"What Lovers Do","Maroon 5",212146,https://open.spotify.com/track/0WdGQhoAP2LBsqr5Jhit2g
135,13,LANY,211125,https://open.spotify.com/track/0WOvSEVpUGkNufX0w0M06F
136,"Don't Call Me Up",Mabel,210969,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
137,"Shape of My Heart","Backstreet Boys",206771,https://open.spotify.com/track/35o9a4iAfLl5jRmqMX9c1D
138,Photograph,"Ed Sheeran",206700,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
139,Lucky,"Jason Mraz",206310,https://open.spotify.com/track/2qLMf6TuEC3ruGJg4SMMN6
140,"Di Makatulog",SUD,204962,https://open.spotify.com/track/2ZiNCGDMapQzMtnPRVOKZI
141,"Ruin My Life","Zara Larsson",204616,https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU
142,"This I Promise You",*NSYNC,204496,https://open.spotify.com/track/2Dp2LRrY71XIfLe3co2Qnh
143,"Beautiful Girl - Recorded at Kodama Studios, Philippines",Ben&Ben,204100,https://open.spotify.com/track/2rSEuTXuRnGOHcU5JuoW13
144,"Better Now","Post Malone",203141,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
145,"Forever Young",BLACKPINK,201095,https://open.spotify.com/track/56bHclo7YNvpujMveLElQn
146,"I'm Yours","Jason Mraz",200965,https://open.spotify.com/track/3S0OXQeoh0w6AY8WQVckRW
147,Demonyo,"juan karlos",199745,https://open.spotify.com/track/1WXs4O7mBxXglHJPwYweHq
148,Stickwitu,"The Pussycat Dolls",199470,https://open.spotify.com/track/4NjR63Up0uMkQBlKvlZd1l
149,"You And Me",Lifehouse,198359,https://open.spotify.com/track/0815caqt2Lytro5EIzMufT
150,"SICKO MODE","Travis Scott",195998,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
151,"A Thousand Years","Christina Perri",195608,https://open.spotify.com/track/6lanRgr6wXibZr8KgzXxBl
152,"Ngayong Gabi","Al James",192041,https://open.spotify.com/track/5sLGYJOhLP197nmkaRMMEH
153,"Hanggang Kailan","Michael Pangilinan",191532,https://open.spotify.com/track/01YEqVPCm0vqRLA9w43bic
154,"Psycho (feat. Ty Dolla $ign)","Post Malone",190301,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
155,"Your Song (My One and Only You)","Julie Anne San Jose",190218,https://open.spotify.com/track/5Seh4HfqT1mFnRJQswqz51
156,Pa-umaga,"Al James",190097,https://open.spotify.com/track/3U8MbjNAP56IrzpbEFn1qN
157,Starving,"Hailee Steinfeld",189299,https://open.spotify.com/track/6875MeXyCW0wLyT72Eetmo
158,"Freaky Friday (feat. Chris Brown)","Lil Dicky",188924,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
159,"So Sick",Ne-Yo,188599,https://open.spotify.com/track/6brl7bwOHmGFkNw3MBqssT
160,"Maikee's Letters","Just Hush",188540,https://open.spotify.com/track/0aEX0skifH9CAc8HXxShqk
161,"Switch It Up",Lavaado,187789,https://open.spotify.com/track/0Xq3TsWq8bCm7myxpBm0rh
162,needy,"Ariana Grande",187676,https://open.spotify.com/track/1TEL6MlSSVLSdhOSddidlJ
163,"Eroplanong Papel","December Avenue",187466,https://open.spotify.com/track/0dJPIIlTmVM0lambbFgAYq
164,"Ipagpatawad Mo",Mayonnaise,187326,https://open.spotify.com/track/7IqUmDJ2GjaOqrzDCXhrV5
165,"Nothing's Gonna Stop Us Now - From ""Crazy Beautiful You""",Morissette,186316,https://open.spotify.com/track/1qoXYfWILyuN0EatImGlma
166,"Huwag Na Huwag Mong Sasabihin",SUD,186259,https://open.spotify.com/track/3yLKvQB94z3o2kiaGuqbTP
167,Rainbow,"South Border",184774,https://open.spotify.com/track/3VcVQmMivq2ISfKUmIuvMK
168,"Capital Letters","Hailee Steinfeld",184752,https://open.spotify.com/track/2bllegdYt2WoYdbRZyJ730
169,Closer,"The Chainsmokers",184194,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
170,"BOOMBAYAH - KR Ver.",BLACKPINK,183631,https://open.spotify.com/track/1qAPA8TooLVEqAZ58fhcrt
171,Iris,"The Goo Goo Dolls",182607,https://open.spotify.com/track/6Qyc6fS4DsZjB2mRW9DsQs
172,"Isang Araw","Kaye Cal",182451,https://open.spotify.com/track/4fxHK6mhA9vli9NjpBSbGi
173,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",182069,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
174,Youngblood,"5 Seconds of Summer",181824,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
175,"Happy Now",Zedd,180553,https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa
176,"Take A Bow - Main",Rihanna,180350,https://open.spotify.com/track/39afswHs17v53znQm1gDTY
177,"Bleeding Love","Leona Lewis",180226,https://open.spotify.com/track/7wZUrN8oemZfsEd1CGkbXE
178,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",179526,https://open.spotify.com/track/5Gu0PDLN4YJeW75PpBSg9p
179,Harana,"Parokya Ni Edgar",178553,https://open.spotify.com/track/3gyEt1vswIEbpQqBs18Lha
180,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",178547,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
181,"Why Can't It Be","Kaye Cal",178362,https://open.spotify.com/track/0zFYa7NIpKhmom8zrZx7Ga
182,"High Hopes","Panic! At The Disco",178242,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
183,"Before I Let You Go",Freestyle,176227,https://open.spotify.com/track/1VvFtp71ibaXiHxurBlXuw
184,"11 Minutes (with Halsey feat. Travis Barker)",YUNGBLUD,175486,https://open.spotify.com/track/4mGdjNMo0RonTlOEb7cYg4
185,Prinsesa,6cyclemind,175249,https://open.spotify.com/track/2S80c51YXgJQhkhX603fMA
186,"Just the Way You Are","Bruno Mars",174104,https://open.spotify.com/track/7BqBn9nzAq8spo5e7cZ0dJ
187,Mine,Bazzi,172137,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
188,"That's What I Like","Bruno Mars",172077,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
189,"'Di Na Muli",Itchyworms,171787,https://open.spotify.com/track/0rkML0CSX3wteVwUh5cspv
190,Breakeven,"The Script",170714,https://open.spotify.com/track/1a1i2IwXnUN0PjllVEhA4B
191,"Like I'm Gonna Lose You (feat. John Legend)","Meghan Trainor",170656,https://open.spotify.com/track/2YlZnw2ikdb837oKMKjBkW
192,"Treat You Better","Shawn Mendes",169120,https://open.spotify.com/track/3QGsuHI8jO1Rx4JWLUh9jd
193,"Empty Space","James Arthur",168787,https://open.spotify.com/track/1uru26I2JKd2mQZt0MDCUe
194,Someday,"Leanne & Naara",168268,https://open.spotify.com/track/6sl4KzZ9PRb8xTzjYIrHAP
195,Kundiman,"Silent Sanctuary",167185,https://open.spotify.com/track/0087fDVeNhuyMtST91RMjv
196,"Meron Nang Iba","Silent Sanctuary",166347,https://open.spotify.com/track/4r7vGTk9HCW7YDorNWoclF
197,bloodline,"Ariana Grande",166190,https://open.spotify.com/track/2hloaUoRonYssMuqLCBLTX
198,"Never Not",Lauv,166037,https://open.spotify.com/track/4fFfyouye6vrX9o9z4PVMu
199,"Maybe This Time - From ""Maybe This Time""","Sarah Geronimo",166034,https://open.spotify.com/track/0Dljpp52vCmtXi0E94qjfo
200,"Con Calma","Daddy Yankee",165941,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
