,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
20,"214 - From ""Alone/Together""","JM De Guzman",956733,https://open.spotify.com/track/0Fh6hgq979963fIxr2VBF2
21,Sucker,"Jonas Brothers",945514,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO
22,"i'm so tired...",Lauv,890901,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI
23,2002,Anne-Marie,855584,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
24,Dalaga,ALLMO$T,853828,https://open.spotify.com/track/6fWTVk29yvFEqE5VY6Gslk
25,Talk,Khalid,844006,https://open.spotify.com/track/0rTV5WefWd1J3OwIheTzxM
26,"break up with your girlfriend, i'm bored","Ariana Grande",807483,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
27,"Ikaw At Ako","Moira Dela Torre",767906,https://open.spotify.com/track/0gDRtumoR9ZrvAlnniToMz
28,"Without Me",Halsey,766526,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
29,Happier,Marshmello,760687,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
30,Undecided,"Chris Brown",739511,https://open.spotify.com/track/7uiBocndm12aKbsdnQ3Scx
31,"'Di Na Muli","Janine Teñoso",700537,https://open.spotify.com/track/3VQb0rq27GPX92X53Ni1Lc
32,"Please Me","Cardi B",680540,https://open.spotify.com/track/0PG9fbaaHFHfre2gUVo7AN
33,"Girls Like You (feat. Cardi B)","Maroon 5",679833,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
34,"Thru These Tears",LANY,654336,https://open.spotify.com/track/7GbAp0HKPQW7WnFJAzMoRk
35,"Sweet but Psycho","Ava Max",625840,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
36,"Beautiful (feat. Camila Cabello)",Bazzi,608350,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
37,"Missin You Crazy",Russ,598903,https://open.spotify.com/track/4ve2uzqdwnHr20G5YgMMqr
38,Weak,"Khel Pangilinan",595064,https://open.spotify.com/track/06cUybZMETs4i3yQO1f7p3
39,"'Di Na Babalik","This Band",592109,https://open.spotify.com/track/5S4T2Pdr8qhetF3UhkwuMj
40,Tagpuan,"Moira Dela Torre",580873,https://open.spotify.com/track/0ztDBQdQmdVZvorSmIjMih
41,"Who Do You Love","The Chainsmokers",571227,https://open.spotify.com/track/11cDEev79fPKi6uJCjUhu8
42,"Big Plans","Why Don't We",568392,https://open.spotify.com/track/6Yx181fZzA0YE2EkUsYruq
43,"달라달라 (DALLA DALLA)",ITZY,554681,https://open.spotify.com/track/0GU5GuJQQEnnREO2FxnVPT
44,Mundo,"IV Of Spades",544864,https://open.spotify.com/track/4u8RkgV6P4TLi89SmlUtv8
45,"Eastside (with Halsey & Khalid)","benny blanco",538418,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
46,"Thick And Thin",LANY,537761,https://open.spotify.com/track/3D110t9ctcoOoylXsc3iR8
47,"Kapit - From ""Alone / Together""","Armi Millare",531927,https://open.spotify.com/track/02GtNoUv85fOPEaCTlpYzr
48,"Pangako - Recorded at Kodama Studios, Philippines","Silent Sanctuary",520287,https://open.spotify.com/track/5CThcDR9mycL3TjNKQ2qFk
49,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",517365,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
50,"Naaalala Ka / Maging Sino Ka Man (Spotify Jams: OPM Love Songs - Recorded at Kodama Studios, Philippines)","Moira Dela Torre",498035,https://open.spotify.com/track/3efCao3RLbsz52LQ66o8Ac
51,CROWN,"TOMORROW X TOGETHER",478041,https://open.spotify.com/track/32h6yQGn4oAhZ0HRsTMX26
52,"I Like Me Better",Lauv,465786,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
53,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",447916,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
54,Ex,Callalily,444427,https://open.spotify.com/track/0GHwNr0lqf8jpc9wesmnHo
55,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)","benny blanco",384173,https://open.spotify.com/track/1WSGTYKLEpKfNQYYW5Oymt
56,"Kung Wala Ka",Hale,382617,https://open.spotify.com/track/4JSDhJVmo2UqdF7nxbyenn
57,Tadhana,"Up Dharma Down",370219,https://open.spotify.com/track/6NFKf8vBApSvtzkapYmnVR
58,"Pasensya Ka Na","Silent Sanctuary",369999,https://open.spotify.com/track/0YyM8aEdbjGfLWPn6fdcn7
59,"Say You Won't Let Go","James Arthur",359381,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
60,Sandali,Because,348597,https://open.spotify.com/track/1emnGTAsF4zSaWidgvK08I
61,Shallow,"Lady Gaga",346389,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
62,"Too Good At Goodbyes","Sam Smith",346159,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
63,"You Are The Reason","Calum Scott",342056,https://open.spotify.com/track/69vToJ9BMbbLlFZo7k7A7B
64,Migraine,Moonstar88,339927,https://open.spotify.com/track/7sW3f7PqDV7BQ7qqeVBJIA
65,"Kung Ayaw Mo Wag Mo - Recorded at Kodama Studios, Philippines","IV Of Spades",338921,https://open.spotify.com/track/0BEpSEV02FM1N5gcw2fsJC
66,"Bakit Ba Ikaw","Michael Pangilinan",338748,https://open.spotify.com/track/0Vmk6Ebk4QBq7r0VAz2a6s
67,SOLO,JENNIE,338403,https://open.spotify.com/track/2wVDWtLKXunswWecARNILj
68,IDGAF,"Dua Lipa",336277,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
69,"Hanggang Kailan - Umuwi Ka Na Baby","Orange & Lemons",327376,https://open.spotify.com/track/5UhpceEr5XmbVwyoIUIRnh
70,"wish you were gay","Billie Eilish",324923,https://open.spotify.com/track/4txc3txsIt81diMzGhrVPS
71,Dahan,"December Avenue",319293,https://open.spotify.com/track/6BxJLJw228OY5BFerPGl7z
72,"I Don't Wanna Love You Anymore",LANY,318720,https://open.spotify.com/track/7ArrTJ1LwcGAlEO65LUQ7i
73,"Last Hurrah","Bebe Rexha",312046,https://open.spotify.com/track/0i0wnv9UoFdZ5MfuFGQzMy
74,"Ang Huling El Bimbo",Eraserheads,311126,https://open.spotify.com/track/135ggzbjOogZ75IQ0LQi8r
75,"Tell Me Where It Hurts",MYMP,308580,https://open.spotify.com/track/6C2nrsOlb3jOUGcJAmPrTA
76,Wow.,"Post Malone",308013,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
77,"This Feeling","The Chainsmokers",307510,https://open.spotify.com/track/4NBTZtAt1F13VvlSKe6KTl
78,"With a Smile","South Border",301716,https://open.spotify.com/track/6XmskR1cMfgys1W7dExmgi
79,"My Bad",Khalid,301104,https://open.spotify.com/track/1DUSuNhF8P5vUGNPpQiZa5
80,"Way Back Home (feat. Conor Maynard) - Sam Feldt Edit",SHAUN,300327,https://open.spotify.com/track/1ZLrDPgR7mvuTco3rQK8Pk
81,Magbalik,Callalily,299426,https://open.spotify.com/track/5zMR44ZH4KVZj4FlhTj3SE
82,Leaves,Ben&Ben,297310,https://open.spotify.com/track/6wdCelHrPh7UfliNjwRTUv
83,"The Middle",Zedd,294902,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
84,"Oks Lang","John Roa",292647,https://open.spotify.com/track/2wTxJWt2gA9a1Z94dTnPiI
85,"DDU-DU DDU-DU",BLACKPINK,287398,https://open.spotify.com/track/2aI2k39nfa3KFsa4JclQzw
86,"Rewrite The Stars","Zac Efron",283213,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN
87,"Sa Dulo Ng Walang Hanggan - Sa Ngalan Ng Pag-Ibig Piano Version","December Avenue",280054,https://open.spotify.com/track/1mTROTnvFi7uxGciL319Kb
88,Better,Khalid,278382,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
89,Perfect,"Ed Sheeran",276558,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
90,Nadarang,"Shanti Dope",268384,https://open.spotify.com/track/6LJ1p1h5EcMK4VPeCLDSoF
91,"Saturday Nights",Khalid,261706,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
92,Akala,Marion,261012,https://open.spotify.com/track/2Gh039ZAfydrM5IjiGlvEj
93,"Midnight Sky","Unique Salonga",259457,https://open.spotify.com/track/5eFzCfsj3d0yWumdEldZwL
94,"Love Shot",EXO,258168,https://open.spotify.com/track/33NAYATbWRoo5RuEP30JBZ
95,"Kiss and Make Up","Dua Lipa",258141,https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3
96,"Here With Me",Marshmello,255561,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac
97,comethru,"Jeremy Zucker",254704,https://open.spotify.com/track/18uwL0vNUanqZH0ro2QcOP
98,"There's No Way (feat. Julia Michaels)",Lauv,252457,https://open.spotify.com/track/2hnxrRNzF74mdDzpQZQukQ
99,"The Day You Said Goodnight",Hale,249043,https://open.spotify.com/track/0HZ3OUVrGHxttD2EuHqRm3
100,Sila,SUD,248301,https://open.spotify.com/track/2IMODbij0lZ5CuAjZi0IDE
101,"Lost In Japan","Shawn Mendes",247515,https://open.spotify.com/track/79esEXlqqmq0GPz0xQSZTV
102,"Super Far",LANY,245228,https://open.spotify.com/track/15ahYSiHAIMxAnujlXVtta
103,Happier,"Ed Sheeran",242210,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB
104,"no tears left to cry","Ariana Grande",235374,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
105,"MIDDLE CHILD","J. Cole",234160,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
106,"One and Only","Parokya Ni Edgar",233702,https://open.spotify.com/track/3OpGUlDmRUXh0NkIYWoIlD
107,"Bohemian Rhapsody - Remastered 2011",Queen,233301,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
108,"214 - Recorded at Kodama Studios, Philippines","Sarah Geronimo",232321,https://open.spotify.com/track/4MmPXbZ5w141AoRUCjYfuF
109,Hiling,"Mark Carpio",231439,https://open.spotify.com/track/6xQs6y6CpDqK9VKCktApEL
110,"As If It's Your Last",BLACKPINK,229455,https://open.spotify.com/track/1Zyd6zQnC6XIIzmg3hP7Ot
111,Sundo,Imago,228803,https://open.spotify.com/track/2OqQDFY4MgzkAoAZ67CscA
112,"Kahit Maputi Na Ang Buhok ko - From ""The Hows Of Us""","Moira Dela Torre",226919,https://open.spotify.com/track/7aW2GrNlteWTwQZxX6LNjT
113,"Dating Tayo","TJ Monterde",226058,https://open.spotify.com/track/267RumTt5KeLBGl2KWxBL0
114,"Rewrite The Stars (with James Arthur & Anne-Marie)","James Arthur",225208,https://open.spotify.com/track/6mQLN3zRtAp6ovjusyYKrV
115,ILYSB,LANY,224235,https://open.spotify.com/track/2btKtacOXuMtC9WjcNRvAA
116,"Be Alright","Dean Lewis",223782,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
117,Sa'yo,"Silent Sanctuary",220611,https://open.spotify.com/track/29xs643Q96uQLD8f7SxYYw
118,"Dying Inside To Hold You - From "" All Of You"" Official Soundtrack","Darren Espanto",219119,https://open.spotify.com/track/7xty20N3DMTVOVtDIS2Jov
119,"Huling Sayaw - Acoustic",Kamikazee,218181,https://open.spotify.com/track/4UgtdWy4dm7vMVIupUbtMm
120,"She Will Be Loved - Radio Mix","Maroon 5",217342,https://open.spotify.com/track/4llK75pXNWZz6KAho2Gp16
121,Tagu-Taguan,"Moira Dela Torre",217142,https://open.spotify.com/track/2iOnWSWcChoGmUufbrQ00e
122,Someday,Nina,216602,https://open.spotify.com/track/1MkiRsYBkXbXvdiYvTTiQT
123,"Don't Call Me Up",Mabel,216219,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
124,Photograph,"Ed Sheeran",215894,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
125,"Better Now","Post Malone",215789,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
126,"Shape of My Heart","Backstreet Boys",215723,https://open.spotify.com/track/35o9a4iAfLl5jRmqMX9c1D
127,"bury a friend","Billie Eilish",212575,https://open.spotify.com/track/4NzMOnvSJVNKF7nw5NkXIP
128,"Dulo Ng Hangganan","IV Of Spades",210892,https://open.spotify.com/track/7h4W9blGxYCkKJ3dxPZ84j
129,Lucky,"Jason Mraz",210471,https://open.spotify.com/track/2qLMf6TuEC3ruGJg4SMMN6
130,"This I Promise You",*NSYNC,210370,https://open.spotify.com/track/2Dp2LRrY71XIfLe3co2Qnh
131,"Lie To Me (feat. Julia Michaels)","5 Seconds of Summer",210329,https://open.spotify.com/track/6GzApXoBQiiAjak3tOQfV3
132,"Let Me Down Slowly","Alec Benjamin",209077,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
133,"ILYSB - STRIPPED",LANY,207052,https://open.spotify.com/track/3Dkvp3L4w0uJFYfIPa8E9H
134,"I'm Yours","Jason Mraz",205030,https://open.spotify.com/track/3S0OXQeoh0w6AY8WQVckRW
135,"Ngayong Gabi","Al James",204870,https://open.spotify.com/track/5sLGYJOhLP197nmkaRMMEH
136,"You And Me",Lifehouse,204865,https://open.spotify.com/track/0815caqt2Lytro5EIzMufT
137,214,Rivermaya,204705,https://open.spotify.com/track/7gZ3kWNtIxFgxjsm5OTVMB
138,imagine,"Ariana Grande",203421,https://open.spotify.com/track/39LmTF9RgyakzSYX8txrow
139,"Malaya (Camp Sawi Original Motion Picture Soundtrack)","Moira Dela Torre",202591,https://open.spotify.com/track/6M21eWbEw74XDdoQsNIinq
140,"What Lovers Do","Maroon 5",202428,https://open.spotify.com/track/0WdGQhoAP2LBsqr5Jhit2g
141,365,Zedd,201190,https://open.spotify.com/track/2XWjPtKdi5sucFYtVav07d
142,"A Thousand Years","Christina Perri",200568,https://open.spotify.com/track/6lanRgr6wXibZr8KgzXxBl
143,"Ruin My Life","Zara Larsson",199590,https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU
144,"Magkunwari ('Di Man Tayo) [TODA One I Love Official Soundtrack]","December Avenue",198787,https://open.spotify.com/track/4yLc803i7qcWx4V2piWPH5
145,"Your Song (My One and Only You)","Julie Anne San Jose",198543,https://open.spotify.com/track/5Seh4HfqT1mFnRJQswqz51
146,"Psycho (feat. Ty Dolla $ign)","Post Malone",197270,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
147,Starving,"Hailee Steinfeld",196971,https://open.spotify.com/track/6875MeXyCW0wLyT72Eetmo
148,Stickwitu,"The Pussycat Dolls",196431,https://open.spotify.com/track/4NjR63Up0uMkQBlKvlZd1l
149,"Ikaw Ang Aking Mahal - Recorded at Kodama Studios, Philippines","juan karlos",195870,https://open.spotify.com/track/3UVmcKKagaUqqruhrnyOiA
150,Pa-umaga,"Al James",195604,https://open.spotify.com/track/3U8MbjNAP56IrzpbEFn1qN
151,13,LANY,194655,https://open.spotify.com/track/0WOvSEVpUGkNufX0w0M06F
152,"No Sleep (feat. Bonn)","Martin Garrix",193354,https://open.spotify.com/track/1ahVFh0ViDZr8LvkEVlq3B
153,"Filipina Girl","Billy Crawford",192883,https://open.spotify.com/track/0HYmOF3tCkYejosr1HTMhV
154,"Di Makatulog",SUD,192454,https://open.spotify.com/track/2ZiNCGDMapQzMtnPRVOKZI
155,Demonyo,"juan karlos",191788,https://open.spotify.com/track/1WXs4O7mBxXglHJPwYweHq
156,"Forever Young",BLACKPINK,191189,https://open.spotify.com/track/56bHclo7YNvpujMveLElQn
157,"So Sick",Ne-Yo,189484,https://open.spotify.com/track/6brl7bwOHmGFkNw3MBqssT
158,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",189179,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
159,"SICKO MODE","Travis Scott",189112,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
160,"Sa Susunod Na Lang",PDL,188884,https://open.spotify.com/track/34ob61cxp34Sf7KHK6RnSU
161,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",188122,https://open.spotify.com/track/5Gu0PDLN4YJeW75PpBSg9p
162,"Ipagpatawad Mo",Mayonnaise,187727,https://open.spotify.com/track/7IqUmDJ2GjaOqrzDCXhrV5
163,"Capital Letters","Hailee Steinfeld",186726,https://open.spotify.com/track/2bllegdYt2WoYdbRZyJ730
164,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",186631,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
165,"Maikee's Letters","Just Hush",186593,https://open.spotify.com/track/0aEX0skifH9CAc8HXxShqk
166,"Nights Like This (feat. Ty Dolla $ign)",Kehlani,186480,https://open.spotify.com/track/6ZRuF2n1CQxyxxAAWsKJOy
167,Closer,"The Chainsmokers",186261,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
168,"Beautiful Girl - Recorded at Kodama Studios, Philippines",Ben&Ben,186003,https://open.spotify.com/track/2rSEuTXuRnGOHcU5JuoW13
169,"Bleeding Love","Leona Lewis",183806,https://open.spotify.com/track/7wZUrN8oemZfsEd1CGkbXE
170,Rainbow,"South Border",182931,https://open.spotify.com/track/3VcVQmMivq2ISfKUmIuvMK
171,NASA,"Ariana Grande",182168,https://open.spotify.com/track/4SPu0Ql902hTVXkBoNIYtq
172,Youngblood,"5 Seconds of Summer",181136,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
173,"Eroplanong Papel","December Avenue",180413,https://open.spotify.com/track/0dJPIIlTmVM0lambbFgAYq
174,"Hanggang Kailan","Michael Pangilinan",180378,https://open.spotify.com/track/01YEqVPCm0vqRLA9w43bic
175,Iris,"The Goo Goo Dolls",180262,https://open.spotify.com/track/6Qyc6fS4DsZjB2mRW9DsQs
176,"Isang Araw","Kaye Cal",179082,https://open.spotify.com/track/4fxHK6mhA9vli9NjpBSbGi
177,"Huwag Na Huwag Mong Sasabihin",SUD,179030,https://open.spotify.com/track/3yLKvQB94z3o2kiaGuqbTP
178,Breakeven,"The Script",178159,https://open.spotify.com/track/1a1i2IwXnUN0PjllVEhA4B
179,"8 Letters","Why Don't We",177899,https://open.spotify.com/track/4zRZAmBQP8vhNPf9i9opXt
180,"Nothing's Gonna Stop Us Now - From ""Crazy Beautiful You""",Morissette,177710,https://open.spotify.com/track/1qoXYfWILyuN0EatImGlma
181,"Take A Bow - Main",Rihanna,177375,https://open.spotify.com/track/39afswHs17v53znQm1gDTY
182,"Why Can't It Be","Kaye Cal",177079,https://open.spotify.com/track/0zFYa7NIpKhmom8zrZx7Ga
183,Harana,"Parokya Ni Edgar",176121,https://open.spotify.com/track/3gyEt1vswIEbpQqBs18Lha
184,"BOOMBAYAH - KR Ver.",BLACKPINK,175047,https://open.spotify.com/track/1qAPA8TooLVEqAZ58fhcrt
185,"In My Blood","Shawn Mendes",174424,https://open.spotify.com/track/2QZ7WLBE8h2y1Y5Fb8RYbH
186,Prinsesa,6cyclemind,173635,https://open.spotify.com/track/2S80c51YXgJQhkhX603fMA
187,"High Hopes","Panic! At The Disco",173305,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
188,Mine,Bazzi,173063,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
189,"Ako Muna","Yeng Constantino",172693,https://open.spotify.com/track/5jLEQLkEU8Sb2fG5UQcwDM
190,"Before I Let You Go",Freestyle,172366,https://open.spotify.com/track/1VvFtp71ibaXiHxurBlXuw
191,"That's What I Like","Bruno Mars",171922,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
192,"Just the Way You Are","Bruno Mars",171231,https://open.spotify.com/track/7BqBn9nzAq8spo5e7cZ0dJ
193,"Treat You Better","Shawn Mendes",169822,https://open.spotify.com/track/3QGsuHI8jO1Rx4JWLUh9jd
194,"Like I'm Gonna Lose You (feat. John Legend)","Meghan Trainor",169362,https://open.spotify.com/track/2YlZnw2ikdb837oKMKjBkW
195,"Freaky Friday (feat. Chris Brown)","Lil Dicky",168910,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
196,"Empty Space","James Arthur",168870,https://open.spotify.com/track/1uru26I2JKd2mQZt0MDCUe
197,"The Day You Said Goodnight - Acoustic Version",Hale,168594,https://open.spotify.com/track/6CHpr3pY2MbJ5y1076UDnI
198,"Switch It Up",Lavaado,168502,https://open.spotify.com/track/0Xq3TsWq8bCm7myxpBm0rh
199,"I Want It That Way","Backstreet Boys",168250,https://open.spotify.com/track/47BBI51FKFwOMlIiX6m8ya
200,"New Rules","Dua Lipa",168144,https://open.spotify.com/track/2xJCMIJfcNYDc5iR0sAm2O
