,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
88,Magbalik,Callalily,234644,https://open.spotify.com/track/5zMR44ZH4KVZj4FlhTj3SE
89,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",233532,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
90,Migraine,Moonstar88,230463,https://open.spotify.com/track/7sW3f7PqDV7BQ7qqeVBJIA
91,Closer,"The Chainsmokers",228512,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
92,"Capital Letters","Hailee Steinfeld",227909,https://open.spotify.com/track/2bllegdYt2WoYdbRZyJ730
93,"Di Makatulog",SUD,225622,https://open.spotify.com/track/2ZiNCGDMapQzMtnPRVOKZI
94,"Psycho (feat. Ty Dolla $ign)","Post Malone",223424,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
95,"Dying Inside To Hold You - From "" All Of You"" Official Soundtrack","Darren Espanto",222652,https://open.spotify.com/track/7xty20N3DMTVOVtDIS2Jov
96,"Love Shot",EXO,221727,https://open.spotify.com/track/33NAYATbWRoo5RuEP30JBZ
97,"One and Only","Parokya Ni Edgar",221638,https://open.spotify.com/track/3OpGUlDmRUXh0NkIYWoIlD
98,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",221591,https://open.spotify.com/track/5Gu0PDLN4YJeW75PpBSg9p
99,"Better Now","Post Malone",220270,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
100,Sandali,Because,219234,https://open.spotify.com/track/1emnGTAsF4zSaWidgvK08I
101,"So Sick",Ne-Yo,216846,https://open.spotify.com/track/6brl7bwOHmGFkNw3MBqssT
102,Starving,"Hailee Steinfeld",208781,https://open.spotify.com/track/6875MeXyCW0wLyT72Eetmo
103,ILYSB,LANY,207483,https://open.spotify.com/track/2btKtacOXuMtC9WjcNRvAA
104,"Empty Space","James Arthur",206259,https://open.spotify.com/track/1uru26I2JKd2mQZt0MDCUe
105,"High Hopes","Panic! At The Disco",205381,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
106,"I'm a Mess","Bebe Rexha",205162,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R
107,Happier,"Ed Sheeran",203128,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB
108,Someday,Nina,202592,https://open.spotify.com/track/1MkiRsYBkXbXvdiYvTTiQT
109,Photograph,"Ed Sheeran",202255,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
110,"Ang Huling El Bimbo",Eraserheads,201365,https://open.spotify.com/track/135ggzbjOogZ75IQ0LQi8r
111,Rise,"Jonas Blue",199223,https://open.spotify.com/track/3KLygy1YWhmrQx0GRs7IOx
112,"Going Bad (feat. Drake)","Meek Mill",198243,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
113,breathin,"Ariana Grande",197666,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
114,Mine,Bazzi,197321,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
115,"Kahit Maputi Na Ang Buhok ko - From ""The Hows Of Us""","Moira Dela Torre",194539,https://open.spotify.com/track/7aW2GrNlteWTwQZxX6LNjT
116,Youngblood,"5 Seconds of Summer",194413,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
117,"Pretty Girl - Cheat Codes X CADE Remix","Maggie Lindemann",193066,https://open.spotify.com/track/1NDxZ7cFAo481dtYWdrUnR
118,"Young Dumb & Broke",Khalid,191091,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
119,"I Like It","Cardi B",189329,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
120,13,LANY,188836,https://open.spotify.com/track/0WOvSEVpUGkNufX0w0M06F
121,"No Brainer","DJ Khaled",187903,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
122,"That's What I Like","Bruno Mars",187565,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
123,Tagu-Taguan,"Moira Dela Torre",186814,https://open.spotify.com/track/2iOnWSWcChoGmUufbrQ00e
124,"Malaya (Camp Sawi Original Motion Picture Soundtrack)","Moira Dela Torre",185905,https://open.spotify.com/track/6M21eWbEw74XDdoQsNIinq
125,"Dating Tayo","TJ Monterde",184468,https://open.spotify.com/track/267RumTt5KeLBGl2KWxBL0
126,Sa'yo,"Silent Sanctuary",183764,https://open.spotify.com/track/29xs643Q96uQLD8f7SxYYw
127,"As If It's Your Last",BLACKPINK,181397,https://open.spotify.com/track/1Zyd6zQnC6XIIzmg3hP7Ot
128,"One Kiss (with Dua Lipa)","Calvin Harris",179809,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
129,"Santa Tell Me","Ariana Grande",178812,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb
130,"The Day You Said Goodnight - Acoustic Version",Hale,177586,https://open.spotify.com/track/6CHpr3pY2MbJ5y1076UDnI
131,"Happy Now",Zedd,176616,https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa
132,"ILYSB - STRIPPED",LANY,175771,https://open.spotify.com/track/3Dkvp3L4w0uJFYfIPa8E9H
133,"All I Want for Christmas Is You","Mariah Carey",175465,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
134,"Eroplanong Papel","December Avenue",175001,https://open.spotify.com/track/0dJPIIlTmVM0lambbFgAYq
135,FRIENDS,Marshmello,174235,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
136,"Huling Sayaw - Acoustic",Kamikazee,173689,https://open.spotify.com/track/4UgtdWy4dm7vMVIupUbtMm
137,"when the party's over","Billie Eilish",172589,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
138,"With a Smile","South Border",171929,https://open.spotify.com/track/6XmskR1cMfgys1W7dExmgi
139,Mama,"Jonas Blue",171820,https://open.spotify.com/track/4UYYgQufzw5Ep8Vm4wMC61
140,"Nothing Breaks Like a Heart (feat. Miley Cyrus)","Mark Ronson",171605,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF
141,"There's No Way (feat. Julia Michaels)",Lauv,171560,https://open.spotify.com/track/2hnxrRNzF74mdDzpQZQukQ
142,"Electricity (with Dua Lipa)","Silk City",169483,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk
143,"Treat You Better","Shawn Mendes",169471,https://open.spotify.com/track/3QGsuHI8jO1Rx4JWLUh9jd
144,"Take A Bow - Main",Rihanna,169022,https://open.spotify.com/track/39afswHs17v53znQm1gDTY
145,Shallow,"Lady Gaga",167859,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
146,"I'm Yours","Jason Mraz",167822,https://open.spotify.com/track/3S0OXQeoh0w6AY8WQVckRW
147,"Lucid Dreams","Juice WRLD",167596,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
148,Iris,"The Goo Goo Dolls",167462,https://open.spotify.com/track/6Qyc6fS4DsZjB2mRW9DsQs
149,"FOREVER YOUNG - KR Ver.",BLACKPINK,167122,https://open.spotify.com/track/57Enap29zKl7NGRdDJjkjA
150,"Shape of You","Ed Sheeran",166237,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
151,"Way Back Home (feat. Conor Maynard) - Sam Feldt Edit",SHAUN,166220,https://open.spotify.com/track/1ZLrDPgR7mvuTco3rQK8Pk
152,"Kung Akin Ang Mundo","Erik Santos",165096,https://open.spotify.com/track/0W2kzUI1K0tT0RpggJZ4Js
153,"God's Plan",Drake,164024,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
154,"God is a woman","Ariana Grande",162566,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
155,"One Last Time","Ariana Grande",161934,https://open.spotify.com/track/1CAksvEO6oRHd9bBKWAfuY
156,"She Will Be Loved - Radio Mix","Maroon 5",161214,https://open.spotify.com/track/4llK75pXNWZz6KAho2Gp16
157,"Versace on the Floor","Bruno Mars",159409,https://open.spotify.com/track/0kN8xEmgMW9mh7UmDYHlJP
158,"Wake Up in the Sky","Gucci Mane",159323,https://open.spotify.com/track/2G1tXoGBaEMJ7FKGnkf6ud
159,"In My Blood","Shawn Mendes",157670,https://open.spotify.com/track/2QZ7WLBE8h2y1Y5Fb8RYbH
160,"Why Can't It Be","Kaye Cal",154775,https://open.spotify.com/track/0zFYa7NIpKhmom8zrZx7Ga
161,"What is Love?",TWICE,154451,https://open.spotify.com/track/5Ek40FyMPprcvtyZDjqylX
162,Delicate,"Taylor Swift",153827,https://open.spotify.com/track/5sOch9Cf4uxcMtwFzMtNqQ
163,"A Thousand Years","Christina Perri",153399,https://open.spotify.com/track/6lanRgr6wXibZr8KgzXxBl
164,Someday,"Leanne & Naara",151564,https://open.spotify.com/track/6sl4KzZ9PRb8xTzjYIrHAP
165,"Hanggang Kailan","Michael Pangilinan",151183,https://open.spotify.com/track/01YEqVPCm0vqRLA9w43bic
166,"Let Me",ZAYN,150931,https://open.spotify.com/track/0aVsVsOYDSEEigiwTrIab9
167,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,149928,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
168,"Pauwi Nako",PDL,149763,https://open.spotify.com/track/2tzAN1L07SNwnOdgOEeuQr
169,OTW,Khalid,149654,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
170,"Never Be the Same","Camila Cabello",149597,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
171,"Strip That Down","Liam Payne",149533,https://open.spotify.com/track/4Ro98RCK90oHqqSZUnTFq5
172,Lucky,"Jason Mraz",149325,https://open.spotify.com/track/2qLMf6TuEC3ruGJg4SMMN6
173,"LOVE SCENARIO",iKON,149233,https://open.spotify.com/track/6qAzAmPBUpGrk7XADZHR5k
174,"You And Me",Lifehouse,148449,https://open.spotify.com/track/0815caqt2Lytro5EIzMufT
175,Breakeven,"The Script",148385,https://open.spotify.com/track/1a1i2IwXnUN0PjllVEhA4B
176,Stickwitu,"The Pussycat Dolls",148356,https://open.spotify.com/track/4NjR63Up0uMkQBlKvlZd1l
177,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,147916,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
178,"I Want It That Way","Backstreet Boys",147818,https://open.spotify.com/track/47BBI51FKFwOMlIiX6m8ya
179,Torete,"Moira Dela Torre",147678,https://open.spotify.com/track/7mxm4xOU54u1ODM9fS9w2y
180,Rainbow,"South Border",147026,https://open.spotify.com/track/3VcVQmMivq2ISfKUmIuvMK
181,"Lost In Japan","Shawn Mendes",146673,https://open.spotify.com/track/79esEXlqqmq0GPz0xQSZTV
182,Dalaga,ALLMO$T,146480,https://open.spotify.com/track/6fWTVk29yvFEqE5VY6Gslk
183,"Nothing's Gonna Stop Us Now - From ""Crazy Beautiful You""",Morissette,145232,https://open.spotify.com/track/1qoXYfWILyuN0EatImGlma
184,"This Is Me","Keala Settle",144901,https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U
185,"I Fall Apart","Post Malone",144778,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
186,"This I Promise You",*NSYNC,144578,https://open.spotify.com/track/2Dp2LRrY71XIfLe3co2Qnh
187,Trampoline,SHAED,144493,https://open.spotify.com/track/0lsRatBUs9HNIZAmoGABzk
188,"Just the Way You Are","Bruno Mars",144438,https://open.spotify.com/track/7BqBn9nzAq8spo5e7cZ0dJ
189,"Thinking out Loud","Ed Sheeran",143810,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg
190,Wolves,"Selena Gomez",143789,https://open.spotify.com/track/0tBbt8CrmxbjRP0pueQkyU
191,Sundo,Imago,142858,https://open.spotify.com/track/2OqQDFY4MgzkAoAZ67CscA
192,"Little Do You Know","Alex & Sierra",141475,https://open.spotify.com/track/1almCHdsfikRPfVB9VrEdT
193,"Missin You Crazy",Russ,140667,https://open.spotify.com/track/4ve2uzqdwnHr20G5YgMMqr
194,Demonyo,"juan karlos",140322,https://open.spotify.com/track/1WXs4O7mBxXglHJPwYweHq
195,"La Vie en Rose",IZ*ONE,140152,https://open.spotify.com/track/1fRaznZsAB2i63TtmYv2Hc
196,"Lost In Japan - Remix","Shawn Mendes",139651,https://open.spotify.com/track/575NJxNUVDqwJGdzBrlLbv
197,Sino,"Unique Salonga",139087,https://open.spotify.com/track/637uCaC8im9B7Pe2O2Z53w
198,Harana,"Parokya Ni Edgar",138633,https://open.spotify.com/track/3gyEt1vswIEbpQqBs18Lha
199,"The Man Who Can't Be Moved","The Script",137457,https://open.spotify.com/track/67EY6aDoIx8czEPS6a2AaI
200,"I Don’t Wanna Live Forever (Fifty Shades Darker)",ZAYN,137301,https://open.spotify.com/track/6yIdwnpDHufLWgQcveTPMk
