,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
20,Weak,"Khel Pangilinan",745088,https://open.spotify.com/track/06cUybZMETs4i3yQO1f7p3
21,"Eastside (with Halsey & Khalid)","benny blanco",738785,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
22,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",698328,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
23,"This Feeling (feat. Kelsea Ballerini)","The Chainsmokers",693229,https://open.spotify.com/track/15kQGEy89K8deJcZVFEn0N
24,Ex,Callalily,688817,https://open.spotify.com/track/0GHwNr0lqf8jpc9wesmnHo
25,"You Are The Reason","Calum Scott",674767,https://open.spotify.com/track/69vToJ9BMbbLlFZo7k7A7B
26,IDGAF,"Dua Lipa",673133,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
27,Akala,Marion,668916,https://open.spotify.com/track/2Gh039ZAfydrM5IjiGlvEj
28,"8 Letters","Why Don't We",665315,https://open.spotify.com/track/4zRZAmBQP8vhNPf9i9opXt
29,Bulong,"December Avenue",625481,https://open.spotify.com/track/5nMKJJ5Rl6X1yn58aVeICO
30,"Be Alright","Dean Lewis",573435,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
31,"Kahit Maputi Na Ang Buhok ko - From ""The Hows Of Us""","Moira Dela Torre",538755,https://open.spotify.com/track/7aW2GrNlteWTwQZxX6LNjT
32,"The Middle",Zedd,533869,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
33,"Electricity (with Dua Lipa)","Silk City",526504,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk
34,"There's No Way (feat. Julia Michaels)",Lauv,512869,https://open.spotify.com/track/2hnxrRNzF74mdDzpQZQukQ
35,"Midnight Sky","Unique Salonga",497704,https://open.spotify.com/track/5eFzCfsj3d0yWumdEldZwL
36,"No Brainer","DJ Khaled",494275,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
37,"If You See Her",LANY,458180,https://open.spotify.com/track/3coUcc0CDAHz2QwdP7Pee8
38,"Bakit Ba Ikaw","Michael Pangilinan",454366,https://open.spotify.com/track/0Vmk6Ebk4QBq7r0VAz2a6s
39,Tagpuan,"Moira Dela Torre",445984,https://open.spotify.com/track/0ztDBQdQmdVZvorSmIjMih
40,"God is a woman","Ariana Grande",443235,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
41,"Oks Lang","John Roa",433713,https://open.spotify.com/track/2wTxJWt2gA9a1Z94dTnPiI
42,Rise,"Jonas Blue",424890,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
43,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",424033,https://open.spotify.com/track/1A6OTy97kk0mMdm78rHsm8
44,Narcissist,"No Rome",422491,https://open.spotify.com/track/4Zft1h1zRfkBqlAo4qEPqp
45,"Don't Leave Me Alone (feat. Anne-Marie)","David Guetta",420379,https://open.spotify.com/track/2zy9TMoZlYGuCNY4TLqG24
46,"Freaky Friday (feat. Chris Brown)","Lil Dicky",419394,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
47,"Without Me",Halsey,418246,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
48,Shallow,"Lady Gaga",410910,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
49,"Say You Won't Let Go","James Arthur",408947,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
50,Leaves,Ben&Ben,394019,https://open.spotify.com/track/6wdCelHrPh7UfliNjwRTUv
51,"Happy Now",Zedd,385726,https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa
52,"Hanggang Kailan - Umuwi Ka Na Baby","Orange & Lemons",381915,https://open.spotify.com/track/5UhpceEr5XmbVwyoIUIRnh
53,Tadhana,"Up Dharma Down",374273,https://open.spotify.com/track/6NFKf8vBApSvtzkapYmnVR
54,"I'm a Mess","Bebe Rexha",367727,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R
55,"In My Feelings",Drake,352504,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
56,"I Like Me Better",Lauv,350094,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
57,"Pasensya Ka Na","Silent Sanctuary",350091,https://open.spotify.com/track/0YyM8aEdbjGfLWPn6fdcn7
58,"Taking Me Back",LANY,349274,https://open.spotify.com/track/6A9mMKHYdeUJGvQDKChC0C
59,"Super Far",LANY,341228,https://open.spotify.com/track/15ahYSiHAIMxAnujlXVtta
60,"Let Me Know",LANY,340165,https://open.spotify.com/track/7DMPq3XndRJaj6NTINsLOz
61,"Too Good At Goodbyes","Sam Smith",338080,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
62,breathin,"Ariana Grande",333459,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
63,"Let Me",ZAYN,327647,https://open.spotify.com/track/7Fg342AJtNsIDdwCfX0paC
64,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,326040,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
65,"Valentine's Day",LANY,325062,https://open.spotify.com/track/2juRA8DhQePry4eb2LMUMM
66,"Kung Akin Ang Mundo","Erik Santos",323448,https://open.spotify.com/track/0W2kzUI1K0tT0RpggJZ4Js
67,"Susi (From the Film ""GOYO - Ang Batang Heneral"")",Ben&Ben,316960,https://open.spotify.com/track/3I572cT9kECh41bZz2xPhy
68,"Kung Wala Ka",Hale,316740,https://open.spotify.com/track/4JSDhJVmo2UqdF7nxbyenn
69,"Woman Like Me (feat. Nicki Minaj)","Little Mix",312731,https://open.spotify.com/track/6rrTr2HEAzlpC4KWZxF3S1
70,BAAM,MOMOLAND,302816,https://open.spotify.com/track/4Is1b37KJY9XVCgzp81FBW
71,"DDU-DU DDU-DU - KR Ver.",BLACKPINK,301623,https://open.spotify.com/track/2CWnuF7ht55Ajyeg4WPvWu
72,13,LANY,301526,https://open.spotify.com/track/0WOvSEVpUGkNufX0w0M06F
73,"Head Above Water","Avril Lavigne",300999,https://open.spotify.com/track/1N7YeVU0ZwAFbOhwM61ef6
74,Run,LANY,298000,https://open.spotify.com/track/0QXHHEi0rHMwmkxK5pvc05
75,"Let You Love Me","Rita Ora",297588,https://open.spotify.com/track/6xtcFXSo8H9BZN637BMVKS
76,ILYSB,LANY,297232,https://open.spotify.com/track/2btKtacOXuMtC9WjcNRvAA
77,Hiling,"Mark Carpio",295132,https://open.spotify.com/track/6xQs6y6CpDqK9VKCktApEL
78,Perfect,"Ed Sheeran",292058,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
79,"Suncity (feat. Empress Of)",Khalid,289396,https://open.spotify.com/track/4AhSkRYioEIfGvCV19peYN
80,"MIA (feat. Drake)","Bad Bunny",284064,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
81,Magbalik,Callalily,281384,https://open.spotify.com/track/5zMR44ZH4KVZj4FlhTj3SE
82,Sila,SUD,277982,https://open.spotify.com/track/2IMODbij0lZ5CuAjZi0IDE
83,Happier,"Ed Sheeran",266664,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB
84,"Kahit Di Mo Alam","December Avenue",262940,https://open.spotify.com/track/6GIzDc4xBUeYHwubWwTrhC
85,"Best Part (feat. Daniel Caesar)",H.E.R.,262740,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
86,Migraine,Moonstar88,261844,https://open.spotify.com/track/7sW3f7PqDV7BQ7qqeVBJIA
87,"Rewrite The Stars","Zac Efron",259489,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN
88,"no tears left to cry","Ariana Grande",257819,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
89,Nadarang,"Shanti Dope",255581,https://open.spotify.com/track/6LJ1p1h5EcMK4VPeCLDSoF
90,"Playinwitme (feat. Kehlani)",KYLE,255287,https://open.spotify.com/track/4F1yvJfQ7gJkrcgFJQDjOr
91,"Di Makatulog",SUD,254152,https://open.spotify.com/track/2ZiNCGDMapQzMtnPRVOKZI
92,"So Sick",Ne-Yo,252445,https://open.spotify.com/track/6brl7bwOHmGFkNw3MBqssT
93,Photograph,"Ed Sheeran",251881,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
94,"Sweet but Psycho","Ava Max",249645,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
95,"Take A Bow - Main",Rihanna,248372,https://open.spotify.com/track/39afswHs17v53znQm1gDTY
96,"New Rules","Dua Lipa",247044,https://open.spotify.com/track/2xJCMIJfcNYDc5iR0sAm2O
97,Polaroid,"Jonas Blue",245015,https://open.spotify.com/track/1wsLHgXJ4SKIfd5ePSX1hD
98,"What Lovers Do (feat. SZA)","Maroon 5",239589,https://open.spotify.com/track/0GxQ1A5L9xnMOytbP6eKBG
99,"Ang Huling El Bimbo",Eraserheads,238236,https://open.spotify.com/track/135ggzbjOogZ75IQ0LQi8r
100,1999,"Charli XCX",234777,https://open.spotify.com/track/05mAIVLkIWc2d1UBYZBCp8
101,"With a Smile","South Border",234208,https://open.spotify.com/track/6XmskR1cMfgys1W7dExmgi
102,"SICKO MODE","Travis Scott",232037,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
103,"Tell Me Where It Hurts",MYMP,226845,https://open.spotify.com/track/6C2nrsOlb3jOUGcJAmPrTA
104,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",221836,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
105,"ILYSB - STRIPPED",LANY,221771,https://open.spotify.com/track/3Dkvp3L4w0uJFYfIPa8E9H
106,Tagu-Taguan,"Moira Dela Torre",221547,https://open.spotify.com/track/2iOnWSWcChoGmUufbrQ00e
107,Closer,"The Chainsmokers",220946,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
108,"She Will Be Loved - Radio Mix","Maroon 5",220930,https://open.spotify.com/track/4llK75pXNWZz6KAho2Gp16
109,"One Kiss (with Dua Lipa)","Calvin Harris",220337,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
110,"Malaya (Camp Sawi Original Motion Picture Soundtrack)","Moira Dela Torre",218845,https://open.spotify.com/track/6M21eWbEw74XDdoQsNIinq
111,"The Day You Said Goodnight - Acoustic Version",Hale,218176,https://open.spotify.com/track/6CHpr3pY2MbJ5y1076UDnI
112,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",216472,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
113,"Ruin My Life","Zara Larsson",215911,https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU
114,"Dying Inside To Hold You - From "" All Of You"" Official Soundtrack","Darren Espanto",215124,https://open.spotify.com/track/7xty20N3DMTVOVtDIS2Jov
115,"Better Now","Post Malone",211840,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
116,Breakeven,"The Script",207974,https://open.spotify.com/track/1a1i2IwXnUN0PjllVEhA4B
117,"Havana (feat. Young Thug)","Camila Cabello",204435,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
118,Iris,"The Goo Goo Dolls",203336,https://open.spotify.com/track/6Qyc6fS4DsZjB2mRW9DsQs
119,Someday,"Leanne & Naara",202308,https://open.spotify.com/track/6sl4KzZ9PRb8xTzjYIrHAP
120,"This I Promise You",*NSYNC,202140,https://open.spotify.com/track/2Dp2LRrY71XIfLe3co2Qnh
121,"I'm Yours","Jason Mraz",201942,https://open.spotify.com/track/3S0OXQeoh0w6AY8WQVckRW
122,"BBoom BBoom",MOMOLAND,201479,https://open.spotify.com/track/3BPoSr2pO34Aan6alFfVto
123,Sino,"Unique Salonga",201104,https://open.spotify.com/track/637uCaC8im9B7Pe2O2Z53w
124,Sa'yo,"Silent Sanctuary",200874,https://open.spotify.com/track/29xs643Q96uQLD8f7SxYYw
125,"Psycho (feat. Ty Dolla $ign)","Post Malone",199467,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
126,"Kahit Ayaw Mo Na","This Band",199073,https://open.spotify.com/track/5V2AX2WTOHl2FKtftvisV6
127,"Lucid Dreams","Juice WRLD",197757,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
128,"Hanggang Kailan","Michael Pangilinan",195147,https://open.spotify.com/track/01YEqVPCm0vqRLA9w43bic
129,"Eroplanong Papel","December Avenue",194295,https://open.spotify.com/track/0dJPIIlTmVM0lambbFgAYq
130,Mine,Bazzi,193153,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
131,"As If It's Your Last",BLACKPINK,192807,https://open.spotify.com/track/1Zyd6zQnC6XIIzmg3hP7Ot
132,"Can’t Help Falling in Love","Kina Grannis",192072,https://open.spotify.com/track/7uuEfUMuPeQ7RlSWa0cES2
133,"Young Dumb & Broke",Khalid,191687,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
134,"Capital Letters","Hailee Steinfeld",189930,https://open.spotify.com/track/2bllegdYt2WoYdbRZyJ730
135,"Nothing's Gonna Stop Us Now - From ""Crazy Beautiful You""",Morissette,187812,https://open.spotify.com/track/1qoXYfWILyuN0EatImGlma
136,"One and Only","Parokya Ni Edgar",183616,https://open.spotify.com/track/3OpGUlDmRUXh0NkIYWoIlD
137,"I Want It That Way","Backstreet Boys",182565,https://open.spotify.com/track/47BBI51FKFwOMlIiX6m8ya
138,"'Di Na Muli",Itchyworms,182481,https://open.spotify.com/track/0rkML0CSX3wteVwUh5cspv
139,"A Thousand Years","Christina Perri",182353,https://open.spotify.com/track/6lanRgr6wXibZr8KgzXxBl
140,"FOREVER YOUNG - KR Ver.",BLACKPINK,182193,https://open.spotify.com/track/57Enap29zKl7NGRdDJjkjA
141,"Ride Home",Ben&Ben,181284,https://open.spotify.com/track/1fXHTDYsJiFOjVWITaFp1j
142,"Out of My League","Stephen Speaks",181125,https://open.spotify.com/track/2PkQeKapTNUjwpKLf8aJlq
143,"Why Can't It Be","Kaye Cal",180990,https://open.spotify.com/track/0zFYa7NIpKhmom8zrZx7Ga
144,"Promises (with Sam Smith)","Calvin Harris",180773,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
145,Hericane,LANY,179446,https://open.spotify.com/track/4bU5xCQQiURmotfz9ohUNo
146,"Huling Sayaw - Acoustic",Kamikazee,177826,https://open.spotify.com/track/4UgtdWy4dm7vMVIupUbtMm
147,"The Scientist",Coldplay,177399,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle
148,Stickwitu,"The Pussycat Dolls",175703,https://open.spotify.com/track/4NjR63Up0uMkQBlKvlZd1l
149,"That's What I Like","Bruno Mars",175701,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
150,"Shape of You","Ed Sheeran",175481,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
151,"Goodbye (feat. Nicki Minaj & Willy William)","Jason Derulo",174872,https://open.spotify.com/track/5Xn4IyTtW6FUGIUyWjbUHG
152,Lucky,"Jason Mraz",174112,https://open.spotify.com/track/2qLMf6TuEC3ruGJg4SMMN6
153,Sandali,Because,172211,https://open.spotify.com/track/1emnGTAsF4zSaWidgvK08I
154,"How Deep Is Your Love","the bird and the bee",171416,https://open.spotify.com/track/4bYqnqT92z9bi50a2tRsjj
155,"Maybe This Time - From ""Maybe This Time""","Sarah Geronimo",170369,https://open.spotify.com/track/0Dljpp52vCmtXi0E94qjfo
156,"Lost In Japan - Remix","Shawn Mendes",170029,https://open.spotify.com/track/575NJxNUVDqwJGdzBrlLbv
157,"Ipagpatawad Mo",Mayonnaise,169897,https://open.spotify.com/track/7IqUmDJ2GjaOqrzDCXhrV5
158,"Always Remember Us This Way","Lady Gaga",169009,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
159,"Till My Heartaches End - From ""The Significant Other""","KZ Tandingan",168971,https://open.spotify.com/track/4isDU5tDNqFLQ5xQ9NgPmz
160,"The Day You Said Goodnight",Hale,168468,https://open.spotify.com/track/0HZ3OUVrGHxttD2EuHqRm3
161,"Wake Up in the Sky","Gucci Mane",166494,https://open.spotify.com/track/0QIjsbm2fh1cJ45XO9eGqq
162,"Just the Way You Are","Bruno Mars",165836,https://open.spotify.com/track/7BqBn9nzAq8spo5e7cZ0dJ
163,"Bleeding Love","Leona Lewis",165803,https://open.spotify.com/track/7wZUrN8oemZfsEd1CGkbXE
164,"Two Less Lonely People in the World (Official Movie Theme Song Of ""Kita Kita"")","KZ Tandingan",164574,https://open.spotify.com/track/46ixegtxjERQMCutmp09Sa
165,"Before I Let You Go",Freestyle,164088,https://open.spotify.com/track/1VvFtp71ibaXiHxurBlXuw
166,Starving,"Hailee Steinfeld",163761,https://open.spotify.com/track/6875MeXyCW0wLyT72Eetmo
167,"The Man Who Can't Be Moved","The Script",163565,https://open.spotify.com/track/67EY6aDoIx8czEPS6a2AaI
168,"I Like It","Cardi B",163204,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
169,"Meron Nang Iba","Silent Sanctuary",163161,https://open.spotify.com/track/4r7vGTk9HCW7YDorNWoclF
170,Superhero,Lauv,162779,https://open.spotify.com/track/1Fo4OvzP9PThFKMeMIAEYu
171,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",162204,https://open.spotify.com/track/7l3E7lcozEodtVsSTCkcaA
172,FRIENDS,Marshmello,161980,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
173,"A Thousand Miles","Vanessa Carlton",161848,https://open.spotify.com/track/4w1lzcaoZ1IC2K5TwjalRP
174,Rainbow,"South Border",160998,https://open.spotify.com/track/3VcVQmMivq2ISfKUmIuvMK
175,Harana,"Parokya Ni Edgar",160402,https://open.spotify.com/track/3gyEt1vswIEbpQqBs18Lha
176,"Strawberries & Cigarettes","Troye Sivan",159680,https://open.spotify.com/track/2z7UKVsBdbA7HFPunDKDP4
177,"You And Me",Lifehouse,157768,https://open.spotify.com/track/0815caqt2Lytro5EIzMufT
178,Terrified,"Katharine McPhee",157306,https://open.spotify.com/track/573EXMFHsEKPRSy08G91Sr
179,Thunderclouds,Sia,156915,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi
180,OTW,Khalid,155795,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
181,"Never Enough","Loren Allred",155587,https://open.spotify.com/track/0Gl5s8IhMmQE5YQwM8Qx1J
182,"Shape of My Heart","Backstreet Boys",155523,https://open.spotify.com/track/35o9a4iAfLl5jRmqMX9c1D
183,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",155363,https://open.spotify.com/track/5Gu0PDLN4YJeW75PpBSg9p
184,Prinsesa,6cyclemind,155300,https://open.spotify.com/track/2S80c51YXgJQhkhX603fMA
185,"SLOW DANCING IN THE DARK",Joji,154793,https://open.spotify.com/track/0UyljEbX9dqI1K0sqdv6B6
186,"High Hopes","Panic! At The Disco",154771,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
187,Someday,Nina,154736,https://open.spotify.com/track/1MkiRsYBkXbXvdiYvTTiQT
188,"Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran",154341,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
189,"All Tonight - From ""Exes Baggage""","Midnight Meetings",154277,https://open.spotify.com/track/32FQqB67FkHkFSeXnuSYV0
190,Youngblood,"5 Seconds of Summer",153911,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
191,"Little Do You Know","Alex & Sierra",152550,https://open.spotify.com/track/1almCHdsfikRPfVB9VrEdT
192,"Never Be the Same","Camila Cabello",151222,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
193,"Beautiful Soul","Jesse McCartney",151128,https://open.spotify.com/track/1HwpWwa6bnqqRhK8agG4RS
194,"Best In Me",Blue,150776,https://open.spotify.com/track/0t78xGJe3jXsih4qRMId7I
195,"Don't Know What To Do (Don't Know What To Say)","Mark Carpio",150336,https://open.spotify.com/track/1ER60P43ftVOLaMRvBfpnt
196,"Versace on the Floor","Bruno Mars",149932,https://open.spotify.com/track/0kN8xEmgMW9mh7UmDYHlJP
197,"Like I'm Gonna Lose You (feat. John Legend)","Meghan Trainor",149385,https://open.spotify.com/track/2YlZnw2ikdb837oKMKjBkW
198,Kundiman,"Silent Sanctuary",149277,https://open.spotify.com/track/0087fDVeNhuyMtST91RMjv
199,"This Is Me","Keala Settle",147220,https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U
200,"I'm Not The Only One","Sam Smith",146826,https://open.spotify.com/track/7795WJLVKJoAyVoOtCWqXN
