,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
84,Tagu-Taguan,"Moira Dela Torre",285157,https://open.spotify.com/track/2iOnWSWcChoGmUufbrQ00e
85,"With a Smile","South Border",284466,https://open.spotify.com/track/6XmskR1cMfgys1W7dExmgi
86,Akala,Marion,281992,https://open.spotify.com/track/2Gh039ZAfydrM5IjiGlvEj
87,Magbalik,Callalily,280319,https://open.spotify.com/track/5zMR44ZH4KVZj4FlhTj3SE
88,Shallow,"Lady Gaga",280127,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
89,"Di Makatulog",SUD,280082,https://open.spotify.com/track/2ZiNCGDMapQzMtnPRVOKZI
90,"Be Alright","Dean Lewis",279957,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
91,"Tell Me Where It Hurts",MYMP,274553,https://open.spotify.com/track/6C2nrsOlb3jOUGcJAmPrTA
92,"Ang Huling El Bimbo",Eraserheads,272588,https://open.spotify.com/track/135ggzbjOogZ75IQ0LQi8r
93,"One and Only","Parokya Ni Edgar",266329,https://open.spotify.com/track/3OpGUlDmRUXh0NkIYWoIlD
94,Happier,"Ed Sheeran",261451,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB
95,"DDU-DU DDU-DU",BLACKPINK,260899,https://open.spotify.com/track/2aI2k39nfa3KFsa4JclQzw
96,"Bohemian Rhapsody - Remastered 2011",Queen,258551,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
97,"SICKO MODE","Travis Scott",255085,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
98,"Thick And Thin",LANY,254829,https://open.spotify.com/track/3D110t9ctcoOoylXsc3iR8
99,Nadarang,"Shanti Dope",248779,https://open.spotify.com/track/6LJ1p1h5EcMK4VPeCLDSoF
100,"Dying Inside To Hold You - From "" All Of You"" Official Soundtrack","Darren Espanto",246178,https://open.spotify.com/track/7xty20N3DMTVOVtDIS2Jov
101,"Ruin My Life","Zara Larsson",237848,https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU
102,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",237252,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
103,Someday,Nina,232293,https://open.spotify.com/track/1MkiRsYBkXbXvdiYvTTiQT
104,"Kahit Maputi Na Ang Buhok ko - From ""The Hows Of Us""","Moira Dela Torre",230144,https://open.spotify.com/track/7aW2GrNlteWTwQZxX6LNjT
105,"Malaya (Camp Sawi Original Motion Picture Soundtrack)","Moira Dela Torre",227764,https://open.spotify.com/track/6M21eWbEw74XDdoQsNIinq
106,"Super Far",LANY,227758,https://open.spotify.com/track/15ahYSiHAIMxAnujlXVtta
107,"What Lovers Do","Maroon 5",226944,https://open.spotify.com/track/0WdGQhoAP2LBsqr5Jhit2g
108,"There's No Way (feat. Julia Michaels)",Lauv,226915,https://open.spotify.com/track/2hnxrRNzF74mdDzpQZQukQ
109,"Kung Akin Ang Mundo","Erik Santos",224935,https://open.spotify.com/track/0W2kzUI1K0tT0RpggJZ4Js
110,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",224277,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
111,Sa'yo,"Silent Sanctuary",223997,https://open.spotify.com/track/29xs643Q96uQLD8f7SxYYw
112,"Better Now","Post Malone",223809,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
113,"Eroplanong Papel","December Avenue",221821,https://open.spotify.com/track/0dJPIIlTmVM0lambbFgAYq
114,"Dating Tayo","TJ Monterde",221151,https://open.spotify.com/track/267RumTt5KeLBGl2KWxBL0
115,Stickwitu,"The Pussycat Dolls",216799,https://open.spotify.com/track/4NjR63Up0uMkQBlKvlZd1l
116,Someday,"Leanne & Naara",213867,https://open.spotify.com/track/6sl4KzZ9PRb8xTzjYIrHAP
117,"Giant (with Rag'n'Bone Man)","Calvin Harris",209215,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd
118,Photograph,"Ed Sheeran",208766,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
119,"YES or YES",TWICE,208594,https://open.spotify.com/track/184XtKkzoAl83quIarUAJP
120,Sundo,Imago,208197,https://open.spotify.com/track/2OqQDFY4MgzkAoAZ67CscA
121,"Fire On Fire - From ""Watership Down""","Sam Smith",207933,https://open.spotify.com/track/5rFj8OzffT0iggSjcBaeND
122,Starving,"Hailee Steinfeld",206377,https://open.spotify.com/track/6875MeXyCW0wLyT72Eetmo
123,"A Thousand Years","Christina Perri",206127,https://open.spotify.com/track/6lanRgr6wXibZr8KgzXxBl
124,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",205923,https://open.spotify.com/track/5Gu0PDLN4YJeW75PpBSg9p
125,"Huling Sayaw - Acoustic",Kamikazee,205784,https://open.spotify.com/track/4UgtdWy4dm7vMVIupUbtMm
126,"So Sick",Ne-Yo,205299,https://open.spotify.com/track/6brl7bwOHmGFkNw3MBqssT
127,"Capital Letters","Hailee Steinfeld",205128,https://open.spotify.com/track/2bllegdYt2WoYdbRZyJ730
128,"Lost in the Fire",Gesaffelstein,203517,https://open.spotify.com/track/7wFybC8jBH3zE139OpCtpG
129,"ILYSB - STRIPPED",LANY,201709,https://open.spotify.com/track/3Dkvp3L4w0uJFYfIPa8E9H
130,ILYSB,LANY,201500,https://open.spotify.com/track/2btKtacOXuMtC9WjcNRvAA
131,"Freaky Friday (feat. Chris Brown)","Lil Dicky",200193,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
132,"Love Shot",EXO,200145,https://open.spotify.com/track/33NAYATbWRoo5RuEP30JBZ
133,"This I Promise You",*NSYNC,200053,https://open.spotify.com/track/2Dp2LRrY71XIfLe3co2Qnh
134,"The Day You Said Goodnight - Acoustic Version",Hale,199695,https://open.spotify.com/track/6CHpr3pY2MbJ5y1076UDnI
135,"Psycho (feat. Ty Dolla $ign)","Post Malone",199137,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
136,breathin,"Ariana Grande",198604,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
137,"As If It's Your Last",BLACKPINK,198557,https://open.spotify.com/track/1Zyd6zQnC6XIIzmg3hP7Ot
138,"Someone You Loved","Lewis Capaldi",198544,https://open.spotify.com/track/2TIlqbIneP0ZY1O0EzYLlc
139,"Take A Bow - Main",Rihanna,198476,https://open.spotify.com/track/39afswHs17v53znQm1gDTY
140,"Hanggang Kailan","Michael Pangilinan",198456,https://open.spotify.com/track/01YEqVPCm0vqRLA9w43bic
141,"You And Me",Lifehouse,198058,https://open.spotify.com/track/0815caqt2Lytro5EIzMufT
142,Closer,"The Chainsmokers",198016,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
143,comethru,"Jeremy Zucker",197792,https://open.spotify.com/track/6fFTPGGItuEpjwXRUIr4rk
144,"Shape of My Heart","Backstreet Boys",197334,https://open.spotify.com/track/35o9a4iAfLl5jRmqMX9c1D
145,Demonyo,"juan karlos",195094,https://open.spotify.com/track/1WXs4O7mBxXglHJPwYweHq
146,"Look Back At It","A Boogie Wit da Hoodie",191640,https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8
147,"Let Me Down Slowly","Alec Benjamin",191446,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
148,"The Day You Said Goodnight",Hale,190652,https://open.spotify.com/track/0HZ3OUVrGHxttD2EuHqRm3
149,Lucky,"Jason Mraz",190551,https://open.spotify.com/track/2qLMf6TuEC3ruGJg4SMMN6
150,"She Will Be Loved - Radio Mix","Maroon 5",190389,https://open.spotify.com/track/4llK75pXNWZz6KAho2Gp16
151,"Miss Independent",Ne-Yo,188202,https://open.spotify.com/track/34ceTg8ChN5HjrqiIYCn9Q
152,Youngblood,"5 Seconds of Summer",187796,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
153,"I'm Yours","Jason Mraz",187670,https://open.spotify.com/track/3S0OXQeoh0w6AY8WQVckRW
154,"I'm a Mess","Bebe Rexha",186522,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R
155,"New Rules","Dua Lipa",185835,https://open.spotify.com/track/2xJCMIJfcNYDc5iR0sAm2O
156,"Happy Now",Zedd,185350,https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa
157,"Big Plans","Why Don't We",184189,https://open.spotify.com/track/6Yx181fZzA0YE2EkUsYruq
158,214,Rivermaya,181842,https://open.spotify.com/track/7gZ3kWNtIxFgxjsm5OTVMB
159,"Treat You Better","Shawn Mendes",181030,https://open.spotify.com/track/3QGsuHI8jO1Rx4JWLUh9jd
160,"Why Can't It Be","Kaye Cal",180537,https://open.spotify.com/track/0zFYa7NIpKhmom8zrZx7Ga
161,"Out of My League","Stephen Speaks",180491,https://open.spotify.com/track/2PkQeKapTNUjwpKLf8aJlq
162,"when the party's over","Billie Eilish",178573,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
163,Rainbow,"South Border",176763,https://open.spotify.com/track/3VcVQmMivq2ISfKUmIuvMK
164,Iris,"The Goo Goo Dolls",176679,https://open.spotify.com/track/6Qyc6fS4DsZjB2mRW9DsQs
165,"Before I Let You Go",Freestyle,176604,https://open.spotify.com/track/1VvFtp71ibaXiHxurBlXuw
166,13,LANY,176263,https://open.spotify.com/track/0WOvSEVpUGkNufX0w0M06F
167,Sino,"Unique Salonga",176192,https://open.spotify.com/track/637uCaC8im9B7Pe2O2Z53w
168,"Forever Young",BLACKPINK,176142,https://open.spotify.com/track/56bHclo7YNvpujMveLElQn
169,"Nothing's Gonna Stop Us Now - From ""Crazy Beautiful You""",Morissette,176110,https://open.spotify.com/track/1qoXYfWILyuN0EatImGlma
170,Mine,Bazzi,175866,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
171,"In My Blood","Shawn Mendes",174998,https://open.spotify.com/track/2QZ7WLBE8h2y1Y5Fb8RYbH
172,"Wake Up in the Sky","Gucci Mane",174973,https://open.spotify.com/track/2G1tXoGBaEMJ7FKGnkf6ud
173,"That's What I Like","Bruno Mars",174749,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
174,"Your Song (My One and Only You)","Julie Anne San Jose",174261,https://open.spotify.com/track/5Seh4HfqT1mFnRJQswqz51
175,"Ipagpatawad Mo",Mayonnaise,173141,https://open.spotify.com/track/7IqUmDJ2GjaOqrzDCXhrV5
176,Breakeven,"The Script",172355,https://open.spotify.com/track/1a1i2IwXnUN0PjllVEhA4B
177,"Bad Liar","Imagine Dragons",172214,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
178,"Foolish Heart",Nina,171656,https://open.spotify.com/track/0pzEVarX9S2ZFYZFhefZhU
179,"Empty Space","James Arthur",171440,https://open.spotify.com/track/1uru26I2JKd2mQZt0MDCUe
180,"Bleeding Love","Leona Lewis",170912,https://open.spotify.com/track/7wZUrN8oemZfsEd1CGkbXE
181,"Havana (feat. Young Thug)","Camila Cabello",169115,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
182,"Maybe This Time - From ""Maybe This Time""","Sarah Geronimo",168691,https://open.spotify.com/track/0Dljpp52vCmtXi0E94qjfo
183,"Pretty Girl - Cheat Codes X CADE Remix","Maggie Lindemann",168560,https://open.spotify.com/track/1NDxZ7cFAo481dtYWdrUnR
184,"Young Dumb & Broke",Khalid,168541,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
185,Harana,"Parokya Ni Edgar",168160,https://open.spotify.com/track/3gyEt1vswIEbpQqBs18Lha
186,"Huwag Na Huwag Mong Sasabihin",SUD,168045,https://open.spotify.com/track/3yLKvQB94z3o2kiaGuqbTP
187,"Going Bad (feat. Drake)","Meek Mill",167934,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
188,"Like I'm Gonna Lose You (feat. John Legend)","Meghan Trainor",166716,https://open.spotify.com/track/2YlZnw2ikdb837oKMKjBkW
189,"Woman Like Me (feat. Nicki Minaj)","Little Mix",166533,https://open.spotify.com/track/222B3aljXx6fFwKmFjuBED
190,"Maikee's Letters","Just Hush",166302,https://open.spotify.com/track/0aEX0skifH9CAc8HXxShqk
191,Prinsesa,6cyclemind,165957,https://open.spotify.com/track/2S80c51YXgJQhkhX603fMA
192,"Isang Araw","Kaye Cal",165452,https://open.spotify.com/track/4fxHK6mhA9vli9NjpBSbGi
193,Pa-umaga,"Al James",163905,https://open.spotify.com/track/3U8MbjNAP56IrzpbEFn1qN
194,"BBoom BBoom",MOMOLAND,163867,https://open.spotify.com/track/3BPoSr2pO34Aan6alFfVto
195,"Best In Me",Blue,163683,https://open.spotify.com/track/0t78xGJe3jXsih4qRMId7I
196,"Anxiety (with Selena Gomez)","Julia Michaels",163483,https://open.spotify.com/track/1XJ93XskwJf7PCyIVLbNBt
197,"I Want It That Way","Backstreet Boys",162889,https://open.spotify.com/track/47BBI51FKFwOMlIiX6m8ya
198,"Let Me",ZAYN,162012,https://open.spotify.com/track/0aVsVsOYDSEEigiwTrIab9
199,"What is Love?",TWICE,162000,https://open.spotify.com/track/5Ek40FyMPprcvtyZDjqylX
200,"One Last Time","Ariana Grande",161505,https://open.spotify.com/track/1CAksvEO6oRHd9bBKWAfuY
