,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
38,"Only You (with Little Mix)","Cheat Codes",449773,https://open.spotify.com/track/54l9GJGQ1UCFKe2tzt1Vxt
39,"Midnight Sky","Unique Salonga",445071,https://open.spotify.com/track/2Uj9aeKOXPx4cgHrcd9401
40,"Too Good At Goodbyes","Sam Smith",433168,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
41,Enemies,Lauv,433020,https://open.spotify.com/track/3JJYIoJ5FyY9E0DGjr7SXF
42,"Say You Won't Let Go","James Arthur",427703,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
43,"Lucid Dreams","Juice WRLD",425703,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
44,Entertainer,ZAYN,424479,https://open.spotify.com/track/5LTGmestwpHZ1BfCmpFQJx
45,"Beautiful (feat. Camila Cabello)",Bazzi,422289,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
46,Mau,"Shanti Dope",414605,https://open.spotify.com/track/0BkKdJSpKqzYLEneerSHq3
47,Mine,Bazzi,411624,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
48,"Let Me",ZAYN,409122,https://open.spotify.com/track/7Fg342AJtNsIDdwCfX0paC
49,"Strawberries & Cigarettes","Troye Sivan",409068,https://open.spotify.com/track/2z7UKVsBdbA7HFPunDKDP4
50,"Kung Wala Ka",Hale,394553,https://open.spotify.com/track/4JSDhJVmo2UqdF7nxbyenn
51,"You Are The Reason","Calum Scott",377920,https://open.spotify.com/track/69vToJ9BMbbLlFZo7k7A7B
52,Migraine,Moonstar88,359422,https://open.spotify.com/track/7sW3f7PqDV7BQ7qqeVBJIA
53,"Pasensya Ka Na","Silent Sanctuary",356836,https://open.spotify.com/track/0YyM8aEdbjGfLWPn6fdcn7
54,Pa-Umaga,"Al James",354214,https://open.spotify.com/track/1bvPjHWOc5C8nHkw5U2Vb4
55,"Rewrite The Stars","Zac Efron",343264,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN
56,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,320140,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
57,"Maybe The Night",Ben&Ben,314315,https://open.spotify.com/track/1yDiru08Q6omDOGkZMPnei
58,Magbalik,Callalily,307251,https://open.spotify.com/track/5zMR44ZH4KVZj4FlhTj3SE
59,"Super Far",LANY,304845,https://open.spotify.com/track/15ahYSiHAIMxAnujlXVtta
60,"Best Part (feat. Daniel Caesar)",H.E.R.,303544,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
61,"Bakit Ba Ikaw","Michael Pangilinan",299574,https://open.spotify.com/track/0Vmk6Ebk4QBq7r0VAz2a6s
62,Perfect,"Ed Sheeran",294204,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
63,Hiling,"Mark Carpio",293051,https://open.spotify.com/track/6xQs6y6CpDqK9VKCktApEL
64,"FOREVER YOUNG - KR Ver.",BLACKPINK,289635,https://open.spotify.com/track/57Enap29zKl7NGRdDJjkjA
65,"Psycho (feat. Ty Dolla $ign)","Post Malone",289277,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
66,Darkside,"Alan Walker",286492,https://open.spotify.com/track/1snWlbcbgQpJfknoI30DWG
67,"Hanggang Kailan","Michael Pangilinan",283650,https://open.spotify.com/track/01YEqVPCm0vqRLA9w43bic
68,"Malaya (Camp Sawi Original Motion Picture Soundtrack)","Moira Dela Torre",283636,https://open.spotify.com/track/6M21eWbEw74XDdoQsNIinq
69,"Dying Inside To Hold You - From "" All Of You"" Official Soundtrack","Darren Espanto",282504,https://open.spotify.com/track/7xty20N3DMTVOVtDIS2Jov
70,"Bed (feat. Ariana Grande)","Nicki Minaj",281263,https://open.spotify.com/track/1ZEm9cJC05rawV2tptNfTS
71,"The Day You Said Goodnight - Acoustic Version",Hale,281157,https://open.spotify.com/track/6CHpr3pY2MbJ5y1076UDnI
72,"Taste (feat. Offset)",Tyga,280035,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
73,"With a Smile","South Border",278674,https://open.spotify.com/track/6XmskR1cMfgys1W7dExmgi
74,"I Like It","Cardi B",278501,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
75,"Tell Me Where It Hurts",MYMP,276988,https://open.spotify.com/track/6C2nrsOlb3jOUGcJAmPrTA
76,"I Like Me Better",Lauv,275463,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
77,"Be Alright","Dean Lewis",275457,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
78,Somebody,"The Chainsmokers",274597,https://open.spotify.com/track/6mWDwN58PgiPiDXkfSfB4J
79,"In My Prison","IV Of Spades",270710,https://open.spotify.com/track/4Q6GncsjUTwWoQO6nsdyA6
80,Bulong,"December Avenue",269597,https://open.spotify.com/track/5nMKJJ5Rl6X1yn58aVeICO
81,"One Kiss (with Dua Lipa)","Calvin Harris",269203,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
82,"Better Now","Post Malone",269150,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
83,Ex,Callalily,267254,https://open.spotify.com/track/0GHwNr0lqf8jpc9wesmnHo
84,Leaves,Ben&Ben,265749,https://open.spotify.com/track/6wdCelHrPh7UfliNjwRTUv
85,"Body (feat. Brando)","Loud Luxury",262257,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
86,"Take A Bow - Main",Rihanna,258873,https://open.spotify.com/track/39afswHs17v53znQm1gDTY
87,"The Scientist",Coldplay,257521,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle
88,"Why Can't It Be","Kaye Cal",256475,https://open.spotify.com/track/0zFYa7NIpKhmom8zrZx7Ga
89,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,255236,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
90,"One and Only","Parokya Ni Edgar",254836,https://open.spotify.com/track/3OpGUlDmRUXh0NkIYWoIlD
91,Iris,"The Goo Goo Dolls",254426,https://open.spotify.com/track/6Qyc6fS4DsZjB2mRW9DsQs
92,Photograph,"Ed Sheeran",254387,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
93,"Side Effects (feat. Emily Warren)","The Chainsmokers",253543,https://open.spotify.com/track/5yNEdBlZMxpcVtGKz5NFk5
94,"So Sick",Ne-Yo,253423,https://open.spotify.com/track/6brl7bwOHmGFkNw3MBqssT
95,"Di Makatulog",SUD,251423,https://open.spotify.com/track/2ZiNCGDMapQzMtnPRVOKZI
96,Sila,SUD,249636,https://open.spotify.com/track/2IMODbij0lZ5CuAjZi0IDE
97,ILYSB,LANY,249143,https://open.spotify.com/track/2btKtacOXuMtC9WjcNRvAA
98,"I'm Yours","Jason Mraz",246944,https://open.spotify.com/track/3S0OXQeoh0w6AY8WQVckRW
99,"SICKO MODE","Travis Scott",245629,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
100,Torete,"Moira Dela Torre",239598,https://open.spotify.com/track/7mxm4xOU54u1ODM9fS9w2y
101,"Don’t Matter To Me (with Michael Jackson)",Drake,239091,https://open.spotify.com/track/6G8kHiVZ1jW7vHMPVRNZU0
102,STARGAZING,"Travis Scott",237877,https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m
103,"Jackie Chan",Tiësto,237154,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
104,"Meron Nang Iba","Silent Sanctuary",236731,https://open.spotify.com/track/4r7vGTk9HCW7YDorNWoclF
105,"In My Mind",Dynoro,236247,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
106,"Havana (feat. Young Thug)","Camila Cabello",233002,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
107,Sana,"I Belong to the Zoo",231017,https://open.spotify.com/track/1X4l4i472kW5ofFP8Xo0x0
108,"New Rules","Dua Lipa",230700,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
109,"So Slow",Freestyle,228977,https://open.spotify.com/track/1A40ESJJPEEJrqjC9BUO2B
110,"Two Less Lonely People in the World (Official Movie Theme Song Of ""Kita Kita"")","KZ Tandingan",228842,https://open.spotify.com/track/46ixegtxjERQMCutmp09Sa
111,"Ang Huling El Bimbo",Eraserheads,226203,https://open.spotify.com/track/135ggzbjOogZ75IQ0LQi8r
112,"KILLING ME",iKON,225087,https://open.spotify.com/track/27kB4qLUCV8nZd2eOgj1Tk
113,Sa'yo,"Silent Sanctuary",223954,https://open.spotify.com/track/29xs643Q96uQLD8f7SxYYw
114,"God's Plan",Drake,223474,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
115,"Hanggang Kailan - Umuwi Ka Na Baby","Orange & Lemons",222370,https://open.spotify.com/track/5UhpceEr5XmbVwyoIUIRnh
116,"Never Not",Lauv,221076,https://open.spotify.com/track/4fFfyouye6vrX9o9z4PVMu
117,"Before I Let You Go",Freestyle,220832,https://open.spotify.com/track/1VvFtp71ibaXiHxurBlXuw
118,"'Di Na Muli",Itchyworms,220508,https://open.spotify.com/track/0rkML0CSX3wteVwUh5cspv
119,"What Lovers Do (feat. SZA)","Maroon 5",219474,https://open.spotify.com/track/0GxQ1A5L9xnMOytbP6eKBG
120,"I'm Not The Only One","Sam Smith",217760,https://open.spotify.com/track/7795WJLVKJoAyVoOtCWqXN
121,Dura,"Daddy Yankee",217435,https://open.spotify.com/track/6KuqAtoeVzxAYOaMveLNpH
122,"Don't Know What To Do (Don't Know What To Say)","Mark Carpio",216751,https://open.spotify.com/track/1ER60P43ftVOLaMRvBfpnt
123,OTW,Khalid,214953,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
124,"Nothing's Gonna Stop Us Now - From ""Crazy Beautiful You""",Morissette,214049,https://open.spotify.com/track/1qoXYfWILyuN0EatImGlma
125,SAD!,XXXTENTACION,212178,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
126,"Maybe This Time - From ""Maybe This Time""","Sarah Geronimo",210049,https://open.spotify.com/track/0Dljpp52vCmtXi0E94qjfo
127,"Shape of You","Ed Sheeran",209734,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
128,"Ipagpatawad Mo",Mayonnaise,209675,https://open.spotify.com/track/7IqUmDJ2GjaOqrzDCXhrV5
129,Harana,"Parokya Ni Edgar",209296,https://open.spotify.com/track/3gyEt1vswIEbpQqBs18Lha
130,"You And Me",Lifehouse,208049,https://open.spotify.com/track/0815caqt2Lytro5EIzMufT
131,Closer,"The Chainsmokers",206260,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
132,"As If It's Your Last",BLACKPINK,204527,https://open.spotify.com/track/1Zyd6zQnC6XIIzmg3hP7Ot
133,Stickwitu,"The Pussycat Dolls",203311,https://open.spotify.com/track/4NjR63Up0uMkQBlKvlZd1l
134,"One Day (feat. Ryan Tedder)",Logic,201691,https://open.spotify.com/track/6e2PtJYcltVk76nLwxBzRn
135,"Huling Sayaw - Acoustic",Kamikazee,201463,https://open.spotify.com/track/4UgtdWy4dm7vMVIupUbtMm
136,"Summertime Magic","Childish Gambino",198934,https://open.spotify.com/track/4j3GWI86JvSaF0BLdmgcfF
137,Sundo,"Moira Dela Torre",198893,https://open.spotify.com/track/4SN0eYjvqBmElFQxP0Inys
138,"Collide - Acoustic Version","Howie Day",198768,https://open.spotify.com/track/5rwq6R0Uq0BngM3rdmCeNg
139,"Like I'm Gonna Lose You (feat. John Legend)","Meghan Trainor",196675,https://open.spotify.com/track/2YlZnw2ikdb837oKMKjBkW
140,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",196642,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
141,"Beautiful Soul","Jesse McCartney",195816,https://open.spotify.com/track/1HwpWwa6bnqqRhK8agG4RS
142,"She Will Be Loved - Radio Mix","Maroon 5",195109,https://open.spotify.com/track/4llK75pXNWZz6KAho2Gp16
143,"Dance The Night Away",TWICE,194562,https://open.spotify.com/track/281tmNk46TBQS9ACYMLYyA
144,"Capital Letters","Hailee Steinfeld",193944,https://open.spotify.com/track/2bllegdYt2WoYdbRZyJ730
145,"Kahit Di Mo Alam","December Avenue",192613,https://open.spotify.com/track/6GIzDc4xBUeYHwubWwTrhC
146,Rainbow,"South Border",189558,https://open.spotify.com/track/3VcVQmMivq2ISfKUmIuvMK
147,"Out of My League","Stephen Speaks",188001,https://open.spotify.com/track/2PkQeKapTNUjwpKLf8aJlq
148,"Nadarang - Campfire Mix","Kyle Juliano",187338,https://open.spotify.com/track/2RzdvVrhZdoa3PyrU0NTLp
149,"This Is Me","Keala Settle",186987,https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U
150,"Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran",186392,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
151,"Little Do You Know","Alex & Sierra",186359,https://open.spotify.com/track/1almCHdsfikRPfVB9VrEdT
152,"all the kids are depressed","Jeremy Zucker",185432,https://open.spotify.com/track/75ls0gurX68lUmMjE7QcsE
153,"ILYSB - STRIPPED",LANY,185393,https://open.spotify.com/track/3Dkvp3L4w0uJFYfIPa8E9H
154,"I'll Never Go","Erik Santos",184705,https://open.spotify.com/track/4ub59HeXqdYApJtkJqnvXE
155,Prinsesa,6cyclemind,183700,https://open.spotify.com/track/2S80c51YXgJQhkhX603fMA
156,Dive,"Ed Sheeran",183685,https://open.spotify.com/track/51ChrwmUPDJvedPQnIU8Ls
157,Breakeven,"The Script",182893,https://open.spotify.com/track/1a1i2IwXnUN0PjllVEhA4B
158,"The Man Who Can't Be Moved","The Script",182608,https://open.spotify.com/track/67EY6aDoIx8czEPS6a2AaI
159,Stars,Callalily,180707,https://open.spotify.com/track/6aDYL0klsShJ1NDScruk2G
160,"Let Me Be the One","Julie Anne San Jose",178743,https://open.spotify.com/track/39V6cEoNFwDFRJEOKyj4OR
161,Terrified,"Katharine McPhee",178364,https://open.spotify.com/track/573EXMFHsEKPRSy08G91Sr
162,Akala,Marion,178204,https://open.spotify.com/track/2Gh039ZAfydrM5IjiGlvEj
163,"Never Enough","Loren Allred",177646,https://open.spotify.com/track/0Gl5s8IhMmQE5YQwM8Qx1J
164,"Pusong Ligaw","Jericho Rosales",175673,https://open.spotify.com/track/14pj36HKHd6c72njvGVPWU
165,"FAKE LOVE",BTS,174850,https://open.spotify.com/track/3aW0ds4A4tSQDIp75FqWTo
166,FRIENDS,Marshmello,173210,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
167,"Let Me Down Slowly","Alec Benjamin",173179,https://open.spotify.com/track/2uaiyLKnYvazyfR0Ky3Kbk
168,"A Thousand Years","Christina Perri",172681,https://open.spotify.com/track/6lanRgr6wXibZr8KgzXxBl
169,"A Million Dreams","Ziv Zaifman",172666,https://open.spotify.com/track/0RoA7ObU6phWpqhlC9zH4Z
170,"When You Say Nothing At All",Boyzone,169479,https://open.spotify.com/track/4In8AR7usFmBDCWLfuEb92
171,"That's What I Like","Bruno Mars",168711,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
172,Gitara,"Parokya Ni Edgar",168688,https://open.spotify.com/track/1ycpU8beNm9bXKvy7s25Jl
173,Natural,"Imagine Dragons",167781,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
174,"LOVE SCENARIO",iKON,166116,https://open.spotify.com/track/6qAzAmPBUpGrk7XADZHR5k
175,changes,XXXTENTACION,165439,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
176,"Wherever You Will Go","The Calling",165422,https://open.spotify.com/track/5QpaGzWp0hwB5faV8dkbAz
177,"I Fall Apart","Post Malone",165374,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
178,"Just the Way You Are","Bruno Mars",164978,https://open.spotify.com/track/7BqBn9nzAq8spo5e7cZ0dJ
179,"Your Love - Dolce Amore Teleserye Theme",Juris,163792,https://open.spotify.com/track/2PcbtMoqOlGSzOfyJlkB06
180,"Versace on the Floor","Bruno Mars",163435,https://open.spotify.com/track/0kN8xEmgMW9mh7UmDYHlJP
181,"Young Dumb & Broke",Khalid,163063,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
182,Lucky,"Jason Mraz",159641,https://open.spotify.com/track/2qLMf6TuEC3ruGJg4SMMN6
183,"REALLY - KR Ver.",BLACKPINK,159584,https://open.spotify.com/track/7AWtaOSb7cgi16wJr3mkuf
184,"Chasing Cars","Snow Patrol",159480,https://open.spotify.com/track/11bD1JtSjlIgKgZG2134DZ
185,"More Than Words",Extreme,158637,https://open.spotify.com/track/1gVgkQFOKa8Wc1HYsJtPdH
186,"You Are My Sunshine","Moira Dela Torre",158198,https://open.spotify.com/track/4hEcAsNF6RG9VCV7xElgCG
187,"This I Promise You",*NSYNC,157932,https://open.spotify.com/track/2Dp2LRrY71XIfLe3co2Qnh
188,"Never Be the Same","Camila Cabello",157585,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
189,"Finesse - Remix; feat. Cardi B","Bruno Mars",157520,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i
190,"Eroplanong Papel","December Avenue",157509,https://open.spotify.com/track/0dJPIIlTmVM0lambbFgAYq
191,"It Might Be You - Theme from Everyday I Love You","Michael Pangilinan",157352,https://open.spotify.com/track/4FdQYoWFym37QDQ2GkEHi1
192,"Hayaan Mo Sila","Ex Battalion",156486,https://open.spotify.com/track/7MrDfa1uQGVXx0JMZ2u5tN
193,"A Thousand Miles","Vanessa Carlton",156387,https://open.spotify.com/track/4w1lzcaoZ1IC2K5TwjalRP
194,Iris,"Kina Grannis",156290,https://open.spotify.com/track/5oV8bZaShr2d01FFMHBUPq
195,"What is Love?",TWICE,154868,https://open.spotify.com/track/5Ek40FyMPprcvtyZDjqylX
196,"Still New York",MAX,153909,https://open.spotify.com/track/4txpZk7WSjV1dsZAw5WYcT
197,"Fall for You (Acoustic)","Secondhand Serenade",153561,https://open.spotify.com/track/5V7mTIcXVU9k2JNu0mE6vy
198,"Fresh Eyes","Andy Grammer",153113,https://open.spotify.com/track/5NDUXbMwcnTQp66tI2zcdR
199,Kundiman,"Silent Sanctuary",152097,https://open.spotify.com/track/0087fDVeNhuyMtST91RMjv
200,"Till My Heartaches End - From ""The Significant Other""","KZ Tandingan",151361,https://open.spotify.com/track/4isDU5tDNqFLQ5xQ9NgPmz
