,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
30,"Ikaw At Ako","Moira Dela Torre",740121,https://open.spotify.com/track/0gDRtumoR9ZrvAlnniToMz
31,Undecided,"Chris Brown",726624,https://open.spotify.com/track/7uiBocndm12aKbsdnQ3Scx
32,"'Di Na Muli","Janine Teñoso",716797,https://open.spotify.com/track/3VQb0rq27GPX92X53Ni1Lc
33,"Please Me","Cardi B",697761,https://open.spotify.com/track/0PG9fbaaHFHfre2gUVo7AN
34,"Girls Like You (feat. Cardi B)","Maroon 5",677717,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
35,"'Di Na Babalik","This Band",655555,https://open.spotify.com/track/5S4T2Pdr8qhetF3UhkwuMj
36,"Sweet but Psycho","Ava Max",651202,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
37,"Beautiful (feat. Camila Cabello)",Bazzi,639910,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
38,"Thru These Tears",LANY,633793,https://open.spotify.com/track/7GbAp0HKPQW7WnFJAzMoRk
39,"Who Do You Love","The Chainsmokers",596077,https://open.spotify.com/track/11cDEev79fPKi6uJCjUhu8
40,"Here With Me",Marshmello,572753,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac
41,Tagpuan,"Moira Dela Torre",555705,https://open.spotify.com/track/0ztDBQdQmdVZvorSmIjMih
42,"Kapit - From ""Alone / Together""","Armi Millare",554759,https://open.spotify.com/track/02GtNoUv85fOPEaCTlpYzr
43,Weak,"Khel Pangilinan",548129,https://open.spotify.com/track/06cUybZMETs4i3yQO1f7p3
44,"Thick And Thin",LANY,539562,https://open.spotify.com/track/3D110t9ctcoOoylXsc3iR8
45,Mundo,"IV Of Spades",538330,https://open.spotify.com/track/4u8RkgV6P4TLi89SmlUtv8
46,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)","benny blanco",537266,https://open.spotify.com/track/1WSGTYKLEpKfNQYYW5Oymt
47,"달라달라 (DALLA DALLA)",ITZY,532862,https://open.spotify.com/track/0GU5GuJQQEnnREO2FxnVPT
48,"My Bad",Khalid,508595,https://open.spotify.com/track/1DUSuNhF8P5vUGNPpQiZa5
49,"Pangako - Recorded at Kodama Studios, Philippines","Silent Sanctuary",472795,https://open.spotify.com/track/5CThcDR9mycL3TjNKQ2qFk
50,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",469525,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
51,"I Like Me Better",Lauv,461907,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
52,Ex,Callalily,440556,https://open.spotify.com/track/0GHwNr0lqf8jpc9wesmnHo
53,"Naaalala Ka / Maging Sino Ka Man (Spotify Jams: OPM Love Songs - Recorded at Kodama Studios, Philippines)","Moira Dela Torre",437669,https://open.spotify.com/track/3efCao3RLbsz52LQ66o8Ac
54,CROWN,"TOMORROW X TOGETHER",413053,https://open.spotify.com/track/32h6yQGn4oAhZ0HRsTMX26
55,"Big Plans","Why Don't We",403430,https://open.spotify.com/track/6Yx181fZzA0YE2EkUsYruq
56,"Kung Wala Ka",Hale,371725,https://open.spotify.com/track/4JSDhJVmo2UqdF7nxbyenn
57,"Eastside (with Halsey & Khalid)","benny blanco",368393,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
58,"Pasensya Ka Na","Silent Sanctuary",368049,https://open.spotify.com/track/0YyM8aEdbjGfLWPn6fdcn7
59,Tadhana,"Up Dharma Down",364701,https://open.spotify.com/track/6NFKf8vBApSvtzkapYmnVR
60,"Bakit Ba Ikaw","Michael Pangilinan",354519,https://open.spotify.com/track/0Vmk6Ebk4QBq7r0VAz2a6s
61,Sandali,Because,351810,https://open.spotify.com/track/1emnGTAsF4zSaWidgvK08I
62,Dahan,"December Avenue",344335,https://open.spotify.com/track/6BxJLJw228OY5BFerPGl7z
63,"Say You Won't Let Go","James Arthur",339107,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
64,Migraine,Moonstar88,336533,https://open.spotify.com/track/7sW3f7PqDV7BQ7qqeVBJIA
65,"Too Good At Goodbyes","Sam Smith",326358,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
66,SOLO,JENNIE,324445,https://open.spotify.com/track/2wVDWtLKXunswWecARNILj
67,"Hanggang Kailan - Umuwi Ka Na Baby","Orange & Lemons",324297,https://open.spotify.com/track/5UhpceEr5XmbVwyoIUIRnh
68,Shallow,"Lady Gaga",324188,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
69,IDGAF,"Dua Lipa",324147,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
70,"Kung Ayaw Mo Wag Mo - Recorded at Kodama Studios, Philippines","IV Of Spades",320314,https://open.spotify.com/track/0BEpSEV02FM1N5gcw2fsJC
71,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",319767,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
72,"Tell Me Where It Hurts",MYMP,312626,https://open.spotify.com/track/6C2nrsOlb3jOUGcJAmPrTA
73,"Ang Huling El Bimbo",Eraserheads,310411,https://open.spotify.com/track/135ggzbjOogZ75IQ0LQi8r
74,"You Are The Reason","Calum Scott",305162,https://open.spotify.com/track/69vToJ9BMbbLlFZo7k7A7B
75,"I Don't Wanna Love You Anymore",LANY,303060,https://open.spotify.com/track/7ArrTJ1LwcGAlEO65LUQ7i
76,Magbalik,Callalily,299296,https://open.spotify.com/track/5zMR44ZH4KVZj4FlhTj3SE
77,"The Middle",Zedd,292623,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
78,Leaves,Ben&Ben,291867,https://open.spotify.com/track/6wdCelHrPh7UfliNjwRTUv
79,"Oks Lang","John Roa",291555,https://open.spotify.com/track/2wTxJWt2gA9a1Z94dTnPiI
80,"With a Smile","South Border",289788,https://open.spotify.com/track/6XmskR1cMfgys1W7dExmgi
81,Wow.,"Post Malone",289712,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
82,"This Feeling","The Chainsmokers",289472,https://open.spotify.com/track/4NBTZtAt1F13VvlSKe6KTl
83,"Way Back Home (feat. Conor Maynard) - Sam Feldt Edit",SHAUN,284137,https://open.spotify.com/track/1ZLrDPgR7mvuTco3rQK8Pk
84,"DDU-DU DDU-DU",BLACKPINK,281817,https://open.spotify.com/track/2aI2k39nfa3KFsa4JclQzw
85,Nadarang,"Shanti Dope",280221,https://open.spotify.com/track/6LJ1p1h5EcMK4VPeCLDSoF
86,"Saturday Nights",Khalid,275627,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
87,"wish you were gay","Billie Eilish",274126,https://open.spotify.com/track/4txc3txsIt81diMzGhrVPS
88,"Rewrite The Stars","Zac Efron",272286,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN
89,"Filipina Girl","Billy Crawford",271399,https://open.spotify.com/track/0HYmOF3tCkYejosr1HTMhV
90,Better,Khalid,271209,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
91,"Last Hurrah","Bebe Rexha",268445,https://open.spotify.com/track/0i0wnv9UoFdZ5MfuFGQzMy
92,Perfect,"Ed Sheeran",266337,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
93,"Sa Dulo Ng Walang Hanggan - Sa Ngalan Ng Pag-Ibig Piano Version","December Avenue",264515,https://open.spotify.com/track/1mTROTnvFi7uxGciL319Kb
94,"Midnight Sky","Unique Salonga",263999,https://open.spotify.com/track/5eFzCfsj3d0yWumdEldZwL
95,"Love Shot",EXO,260305,https://open.spotify.com/track/33NAYATbWRoo5RuEP30JBZ
96,"Sa Susunod Na Lang",PDL,255153,https://open.spotify.com/track/34ob61cxp34Sf7KHK6RnSU
97,Akala,Marion,252943,https://open.spotify.com/track/2Gh039ZAfydrM5IjiGlvEj
98,"There's No Way (feat. Julia Michaels)",Lauv,251886,https://open.spotify.com/track/2hnxrRNzF74mdDzpQZQukQ
99,"The Day You Said Goodnight",Hale,248905,https://open.spotify.com/track/0HZ3OUVrGHxttD2EuHqRm3
100,Sila,SUD,245542,https://open.spotify.com/track/2IMODbij0lZ5CuAjZi0IDE
101,"Lost In Japan","Shawn Mendes",238561,https://open.spotify.com/track/79esEXlqqmq0GPz0xQSZTV
102,"One and Only","Parokya Ni Edgar",238195,https://open.spotify.com/track/3OpGUlDmRUXh0NkIYWoIlD
103,"Super Far",LANY,237124,https://open.spotify.com/track/15ahYSiHAIMxAnujlXVtta
104,"Kiss and Make Up","Dua Lipa",235568,https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3
105,Happier,"Ed Sheeran",234993,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB
106,"Don't Call Me Up",Mabel,234991,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
107,Hiling,"Mark Carpio",234934,https://open.spotify.com/track/6xQs6y6CpDqK9VKCktApEL
108,"Kahit Maputi Na Ang Buhok ko - From ""The Hows Of Us""","Moira Dela Torre",232140,https://open.spotify.com/track/7aW2GrNlteWTwQZxX6LNjT
109,comethru,"Jeremy Zucker",231331,https://open.spotify.com/track/18uwL0vNUanqZH0ro2QcOP
110,Sundo,Imago,229871,https://open.spotify.com/track/2OqQDFY4MgzkAoAZ67CscA
111,"Let Me Down Slowly","Alec Benjamin",228401,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
112,"So Am I","Ava Max",225854,https://open.spotify.com/track/0uUNN1nSoUx1A4fkDCWDQ7
113,"no tears left to cry","Ariana Grande",225434,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
114,"Bohemian Rhapsody - Remastered 2011",Queen,225335,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
115,"Dating Tayo","TJ Monterde",224601,https://open.spotify.com/track/267RumTt5KeLBGl2KWxBL0
116,"Ngayong Gabi","Al James",222544,https://open.spotify.com/track/5sLGYJOhLP197nmkaRMMEH
117,"As If It's Your Last",BLACKPINK,221057,https://open.spotify.com/track/1Zyd6zQnC6XIIzmg3hP7Ot
118,ILYSB,LANY,220231,https://open.spotify.com/track/2btKtacOXuMtC9WjcNRvAA
119,"Be Alright","Dean Lewis",218617,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
120,"Huling Sayaw - Acoustic",Kamikazee,217445,https://open.spotify.com/track/4UgtdWy4dm7vMVIupUbtMm
121,Someday,Nina,217147,https://open.spotify.com/track/1MkiRsYBkXbXvdiYvTTiQT
122,"MIDDLE CHILD","J. Cole",216666,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
123,Tagu-Taguan,"Moira Dela Torre",215228,https://open.spotify.com/track/2iOnWSWcChoGmUufbrQ00e
124,"Dying Inside To Hold You - From "" All Of You"" Official Soundtrack","Darren Espanto",214917,https://open.spotify.com/track/7xty20N3DMTVOVtDIS2Jov
125,"Shape of My Heart","Backstreet Boys",212926,https://open.spotify.com/track/35o9a4iAfLl5jRmqMX9c1D
126,Photograph,"Ed Sheeran",210218,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
127,"Rewrite The Stars (with James Arthur & Anne-Marie)","James Arthur",208104,https://open.spotify.com/track/6mQLN3zRtAp6ovjusyYKrV
128,Lucky,"Jason Mraz",207958,https://open.spotify.com/track/2qLMf6TuEC3ruGJg4SMMN6
129,"Better Now","Post Malone",207919,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
130,"She Will Be Loved - Radio Mix","Maroon 5",207643,https://open.spotify.com/track/4llK75pXNWZz6KAho2Gp16
131,"Con Calma","Daddy Yankee",207623,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
132,Sa'yo,"Silent Sanctuary",207315,https://open.spotify.com/track/29xs643Q96uQLD8f7SxYYw
133,"This I Promise You",*NSYNC,206944,https://open.spotify.com/track/2Dp2LRrY71XIfLe3co2Qnh
134,"You And Me",Lifehouse,205953,https://open.spotify.com/track/0815caqt2Lytro5EIzMufT
135,"Your Song (My One and Only You)","Julie Anne San Jose",204011,https://open.spotify.com/track/5Seh4HfqT1mFnRJQswqz51
136,Pa-umaga,"Al James",203809,https://open.spotify.com/track/3U8MbjNAP56IrzpbEFn1qN
137,"Psycho (feat. Ty Dolla $ign)","Post Malone",200758,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
138,"ILYSB - STRIPPED",LANY,199784,https://open.spotify.com/track/3Dkvp3L4w0uJFYfIPa8E9H
139,"I'm Yours","Jason Mraz",197980,https://open.spotify.com/track/3S0OXQeoh0w6AY8WQVckRW
140,Stickwitu,"The Pussycat Dolls",197926,https://open.spotify.com/track/4NjR63Up0uMkQBlKvlZd1l
141,"Ruin My Life","Zara Larsson",196759,https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU
142,"Magkunwari ('Di Man Tayo) [TODA One I Love Official Soundtrack]","December Avenue",196710,https://open.spotify.com/track/4yLc803i7qcWx4V2piWPH5
143,"214 - Recorded at Kodama Studios, Philippines","Sarah Geronimo",195647,https://open.spotify.com/track/4MmPXbZ5w141AoRUCjYfuF
144,"Dulo Ng Hangganan","IV Of Spades",195600,https://open.spotify.com/track/7h4W9blGxYCkKJ3dxPZ84j
145,"Malaya (Camp Sawi Original Motion Picture Soundtrack)","Moira Dela Torre",195537,https://open.spotify.com/track/6M21eWbEw74XDdoQsNIinq
146,"A Thousand Years","Christina Perri",194271,https://open.spotify.com/track/6lanRgr6wXibZr8KgzXxBl
147,Starving,"Hailee Steinfeld",194073,https://open.spotify.com/track/6875MeXyCW0wLyT72Eetmo
148,214,Rivermaya,191826,https://open.spotify.com/track/7gZ3kWNtIxFgxjsm5OTVMB
149,"Maikee's Letters","Just Hush",191385,https://open.spotify.com/track/0aEX0skifH9CAc8HXxShqk
150,"So Sick",Ne-Yo,190552,https://open.spotify.com/track/6brl7bwOHmGFkNw3MBqssT
151,Demonyo,"juan karlos",189882,https://open.spotify.com/track/1WXs4O7mBxXglHJPwYweHq
152,"Di Makatulog",SUD,187960,https://open.spotify.com/track/2ZiNCGDMapQzMtnPRVOKZI
153,"What Lovers Do","Maroon 5",187647,https://open.spotify.com/track/0WdGQhoAP2LBsqr5Jhit2g
154,13,LANY,187129,https://open.spotify.com/track/0WOvSEVpUGkNufX0w0M06F
155,"Ipagpatawad Mo",Mayonnaise,187079,https://open.spotify.com/track/7IqUmDJ2GjaOqrzDCXhrV5
156,"bury a friend","Billie Eilish",186525,https://open.spotify.com/track/4NzMOnvSJVNKF7nw5NkXIP
157,Youngblood,"5 Seconds of Summer",186059,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
158,"Nandyan Agad Ako","Ex Battalion",186050,https://open.spotify.com/track/2SuTg9SbfgvHOqhZonuu1j
159,"Forever Young",BLACKPINK,185458,https://open.spotify.com/track/56bHclo7YNvpujMveLElQn
160,Rainbow,"South Border",183703,https://open.spotify.com/track/3VcVQmMivq2ISfKUmIuvMK
161,Closer,"The Chainsmokers",183640,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
162,"No Sleep (feat. Bonn)","Martin Garrix",183047,https://open.spotify.com/track/1ahVFh0ViDZr8LvkEVlq3B
163,imagine,"Ariana Grande",182896,https://open.spotify.com/track/39LmTF9RgyakzSYX8txrow
164,"Capital Letters","Hailee Steinfeld",182499,https://open.spotify.com/track/2bllegdYt2WoYdbRZyJ730
165,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",182497,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
166,"SICKO MODE","Travis Scott",181867,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
167,Iris,"The Goo Goo Dolls",181400,https://open.spotify.com/track/6Qyc6fS4DsZjB2mRW9DsQs
168,"Lie To Me (feat. Julia Michaels)","5 Seconds of Summer",181075,https://open.spotify.com/track/6GzApXoBQiiAjak3tOQfV3
169,"Nothing's Gonna Stop Us Now - From ""Crazy Beautiful You""",Morissette,180656,https://open.spotify.com/track/1qoXYfWILyuN0EatImGlma
170,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",180226,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
171,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",179345,https://open.spotify.com/track/5Gu0PDLN4YJeW75PpBSg9p
172,"Hanggang Kailan","Michael Pangilinan",178433,https://open.spotify.com/track/01YEqVPCm0vqRLA9w43bic
173,"Bleeding Love","Leona Lewis",178109,https://open.spotify.com/track/7wZUrN8oemZfsEd1CGkbXE
174,Breakeven,"The Script",178079,https://open.spotify.com/track/1a1i2IwXnUN0PjllVEhA4B
175,"Take A Bow - Main",Rihanna,176719,https://open.spotify.com/track/39afswHs17v53znQm1gDTY
176,"Why Can't It Be","Kaye Cal",176150,https://open.spotify.com/track/0zFYa7NIpKhmom8zrZx7Ga
177,"Ako Muna","Yeng Constantino",175562,https://open.spotify.com/track/5jLEQLkEU8Sb2fG5UQcwDM
178,Prinsesa,6cyclemind,175124,https://open.spotify.com/track/2S80c51YXgJQhkhX603fMA
179,"Isang Araw","Kaye Cal",174925,https://open.spotify.com/track/4fxHK6mhA9vli9NjpBSbGi
180,"Huwag Na Huwag Mong Sasabihin",SUD,174750,https://open.spotify.com/track/3yLKvQB94z3o2kiaGuqbTP
181,"R.I.P. (feat. Rita Ora & Anitta)","Sofia Reyes",174403,https://open.spotify.com/track/6JqpFboOH2bq9pzaYbkKBn
182,Harana,"Parokya Ni Edgar",174354,https://open.spotify.com/track/3gyEt1vswIEbpQqBs18Lha
183,"Before I Let You Go",Freestyle,173673,https://open.spotify.com/track/1VvFtp71ibaXiHxurBlXuw
184,"Eroplanong Papel","December Avenue",173495,https://open.spotify.com/track/0dJPIIlTmVM0lambbFgAYq
185,Mine,Bazzi,173053,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
186,"BOOMBAYAH - KR Ver.",BLACKPINK,172432,https://open.spotify.com/track/1qAPA8TooLVEqAZ58fhcrt
187,"Just the Way You Are","Bruno Mars",171416,https://open.spotify.com/track/7BqBn9nzAq8spo5e7cZ0dJ
188,"Empty Space","James Arthur",170939,https://open.spotify.com/track/1uru26I2JKd2mQZt0MDCUe
189,"High Hopes","Panic! At The Disco",170582,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
190,"In My Blood","Shawn Mendes",168836,https://open.spotify.com/track/2QZ7WLBE8h2y1Y5Fb8RYbH
191,"Maybe This Time - From ""Maybe This Time""","Sarah Geronimo",168689,https://open.spotify.com/track/0Dljpp52vCmtXi0E94qjfo
192,"Like I'm Gonna Lose You (feat. John Legend)","Meghan Trainor",167279,https://open.spotify.com/track/2YlZnw2ikdb837oKMKjBkW
193,"That's What I Like","Bruno Mars",167066,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
194,NASA,"Ariana Grande",166807,https://open.spotify.com/track/4SPu0Ql902hTVXkBoNIYtq
195,"Simpleng Tao","Gloc 9",166274,https://open.spotify.com/track/6bMSUhAmaAGTb5RTTuzWE3
196,"Treat You Better","Shawn Mendes",165809,https://open.spotify.com/track/3QGsuHI8jO1Rx4JWLUh9jd
197,"I Want It That Way","Backstreet Boys",165623,https://open.spotify.com/track/47BBI51FKFwOMlIiX6m8ya
198,"Nights Like This (feat. Ty Dolla $ign)",Kehlani,165199,https://open.spotify.com/track/6ZRuF2n1CQxyxxAAWsKJOy
199,365,Zedd,164772,https://open.spotify.com/track/2XWjPtKdi5sucFYtVav07d
200,"8 Letters","Why Don't We",164748,https://open.spotify.com/track/4zRZAmBQP8vhNPf9i9opXt
