,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
89,"Naaalala Ka / Maging Sino Ka Man (Spotify Jams: OPM Love Songs - Recorded at Kodama Studios, Philippines)","Moira Dela Torre",304061,https://open.spotify.com/track/3efCao3RLbsz52LQ66o8Ac
90,Shallow,"Lady Gaga",303609,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
91,Magbalik,Callalily,299921,https://open.spotify.com/track/5zMR44ZH4KVZj4FlhTj3SE
92,Perfect,"Ed Sheeran",298299,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
93,"in my head","Ariana Grande",297273,https://open.spotify.com/track/4T652DlATVHe0jdLKaN3Bw
94,"With a Smile","South Border",296089,https://open.spotify.com/track/6XmskR1cMfgys1W7dExmgi
95,"make up","Ariana Grande",294825,https://open.spotify.com/track/27356GVuMPFWiJSZCragoM
96,"Big Plans","Why Don't We",292551,https://open.spotify.com/track/6Yx181fZzA0YE2EkUsYruq
97,"Tell Me Where It Hurts",MYMP,285691,https://open.spotify.com/track/6C2nrsOlb3jOUGcJAmPrTA
98,"Ang Huling El Bimbo",Eraserheads,284647,https://open.spotify.com/track/135ggzbjOogZ75IQ0LQi8r
99,"One and Only","Parokya Ni Edgar",278669,https://open.spotify.com/track/3OpGUlDmRUXh0NkIYWoIlD
100,Happier,"Ed Sheeran",273285,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB
101,"no tears left to cry","Ariana Grande",273210,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
102,Tagu-Taguan,"Moira Dela Torre",269682,https://open.spotify.com/track/2iOnWSWcChoGmUufbrQ00e
103,Sila,SUD,269613,https://open.spotify.com/track/2IMODbij0lZ5CuAjZi0IDE
104,"As If It's Your Last",BLACKPINK,265650,https://open.spotify.com/track/1Zyd6zQnC6XIIzmg3hP7Ot
105,"Swan Song (From the Motion Picture ""Alita: Battle Angel"")","Dua Lipa",265553,https://open.spotify.com/track/5600nq7TiBraBX2jobyJ3l
106,Hiling,"Mark Carpio",264811,https://open.spotify.com/track/6xQs6y6CpDqK9VKCktApEL
107,"Ikaw Ang Aking Mahal - Recorded at Kodama Studios, Philippines","juan karlos",263663,https://open.spotify.com/track/3UVmcKKagaUqqruhrnyOiA
108,"Kahit Maputi Na Ang Buhok ko - From ""The Hows Of Us""","Moira Dela Torre",262913,https://open.spotify.com/track/7aW2GrNlteWTwQZxX6LNjT
109,"Switch It Up",Lavaado,260459,https://open.spotify.com/track/0Xq3TsWq8bCm7myxpBm0rh
110,"Bohemian Rhapsody - Remastered 2011",Queen,259542,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
111,"MIDDLE CHILD","J. Cole",253295,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
112,"High Hopes","Panic! At The Disco",251715,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
113,Nadarang,"Shanti Dope",251474,https://open.spotify.com/track/6LJ1p1h5EcMK4VPeCLDSoF
114,"Lost In Japan","Shawn Mendes",250539,https://open.spotify.com/track/79esEXlqqmq0GPz0xQSZTV
115,"Be Alright","Dean Lewis",250264,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
116,"Let Me Down Slowly","Alec Benjamin",246934,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
117,"Dying Inside To Hold You - From "" All Of You"" Official Soundtrack","Darren Espanto",242471,https://open.spotify.com/track/7xty20N3DMTVOVtDIS2Jov
118,"SICKO MODE","Travis Scott",241905,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
119,"There's No Way (feat. Julia Michaels)",Lauv,241336,https://open.spotify.com/track/2hnxrRNzF74mdDzpQZQukQ
120,Someday,"Leanne & Naara",240602,https://open.spotify.com/track/6sl4KzZ9PRb8xTzjYIrHAP
121,"Kung Akin Ang Mundo","Erik Santos",240312,https://open.spotify.com/track/0W2kzUI1K0tT0RpggJZ4Js
122,"a lot","21 Savage",238485,https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d
123,Someday,Nina,237635,https://open.spotify.com/track/1MkiRsYBkXbXvdiYvTTiQT
124,"Super Far",LANY,235652,https://open.spotify.com/track/15ahYSiHAIMxAnujlXVtta
125,"Dating Tayo","TJ Monterde",235247,https://open.spotify.com/track/267RumTt5KeLBGl2KWxBL0
126,"Bones (feat. OneRepublic)",Galantis,234730,https://open.spotify.com/track/1pfgsjmxVZhoZpeDx6POKv
127,"Magkunwari ('Di Man Tayo) [TODA One I Love Official Soundtrack]","December Avenue",233803,https://open.spotify.com/track/4yLc803i7qcWx4V2piWPH5
128,"This I Promise You",*NSYNC,232548,https://open.spotify.com/track/2Dp2LRrY71XIfLe3co2Qnh
129,Sa'yo,"Silent Sanctuary",231229,https://open.spotify.com/track/29xs643Q96uQLD8f7SxYYw
130,"Better Now","Post Malone",226334,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
131,"Malaya (Camp Sawi Original Motion Picture Soundtrack)","Moira Dela Torre",225878,https://open.spotify.com/track/6M21eWbEw74XDdoQsNIinq
132,"Di Makatulog",SUD,225175,https://open.spotify.com/track/2ZiNCGDMapQzMtnPRVOKZI
133,Sundo,Imago,224582,https://open.spotify.com/track/2OqQDFY4MgzkAoAZ67CscA
134,ILYSB,LANY,222644,https://open.spotify.com/track/2btKtacOXuMtC9WjcNRvAA
135,"What Lovers Do","Maroon 5",219479,https://open.spotify.com/track/0WdGQhoAP2LBsqr5Jhit2g
136,Demonyo,"juan karlos",219181,https://open.spotify.com/track/1WXs4O7mBxXglHJPwYweHq
137,Stickwitu,"The Pussycat Dolls",219164,https://open.spotify.com/track/4NjR63Up0uMkQBlKvlZd1l
138,"Forever Young",BLACKPINK,219011,https://open.spotify.com/track/56bHclo7YNvpujMveLElQn
139,"A Thousand Years","Christina Perri",217179,https://open.spotify.com/track/6lanRgr6wXibZr8KgzXxBl
140,"You And Me",Lifehouse,216213,https://open.spotify.com/track/0815caqt2Lytro5EIzMufT
141,"Ruin My Life","Zara Larsson",215799,https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU
142,"Shape of My Heart","Backstreet Boys",215587,https://open.spotify.com/track/35o9a4iAfLl5jRmqMX9c1D
143,"ILYSB - STRIPPED",LANY,213895,https://open.spotify.com/track/3Dkvp3L4w0uJFYfIPa8E9H
144,comethru,"Jeremy Zucker",210965,https://open.spotify.com/track/18uwL0vNUanqZH0ro2QcOP
145,"Huwag Na Huwag Mong Sasabihin",SUD,208672,https://open.spotify.com/track/3yLKvQB94z3o2kiaGuqbTP
146,Photograph,"Ed Sheeran",208670,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
147,"Eroplanong Papel","December Avenue",205560,https://open.spotify.com/track/0dJPIIlTmVM0lambbFgAYq
148,"The Day You Said Goodnight",Hale,205124,https://open.spotify.com/track/0HZ3OUVrGHxttD2EuHqRm3
149,"Huling Sayaw - Acoustic",Kamikazee,204257,https://open.spotify.com/track/4UgtdWy4dm7vMVIupUbtMm
150,"She Will Be Loved - Radio Mix","Maroon 5",204101,https://open.spotify.com/track/4llK75pXNWZz6KAho2Gp16
151,214,Rivermaya,203029,https://open.spotify.com/track/7gZ3kWNtIxFgxjsm5OTVMB
152,"The Day You Said Goodnight - Acoustic Version",Hale,202690,https://open.spotify.com/track/6CHpr3pY2MbJ5y1076UDnI
153,"Hanggang Kailan","Michael Pangilinan",202497,https://open.spotify.com/track/01YEqVPCm0vqRLA9w43bic
154,"Your Song (My One and Only You)","Julie Anne San Jose",201563,https://open.spotify.com/track/5Seh4HfqT1mFnRJQswqz51
155,Youngblood,"5 Seconds of Summer",199968,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
156,"BOOMBAYAH - KR Ver.",BLACKPINK,199127,https://open.spotify.com/track/1qAPA8TooLVEqAZ58fhcrt
157,"So Sick",Ne-Yo,198824,https://open.spotify.com/track/6brl7bwOHmGFkNw3MBqssT
158,"I'm Yours","Jason Mraz",197553,https://open.spotify.com/track/3S0OXQeoh0w6AY8WQVckRW
159,Closer,"The Chainsmokers",197382,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
160,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",197244,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
161,"Anxiety (with Selena Gomez)","Julia Michaels",197152,https://open.spotify.com/track/1XJ93XskwJf7PCyIVLbNBt
162,Lucky,"Jason Mraz",196613,https://open.spotify.com/track/2qLMf6TuEC3ruGJg4SMMN6
163,Starving,"Hailee Steinfeld",195548,https://open.spotify.com/track/6875MeXyCW0wLyT72Eetmo
164,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",193543,https://open.spotify.com/track/5Gu0PDLN4YJeW75PpBSg9p
165,"Psycho (feat. Ty Dolla $ign)","Post Malone",192731,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
166,"Out of My League","Stephen Speaks",192245,https://open.spotify.com/track/2PkQeKapTNUjwpKLf8aJlq
167,"Take A Bow - Main",Rihanna,191163,https://open.spotify.com/track/39afswHs17v53znQm1gDTY
168,Sino,"Unique Salonga",191139,https://open.spotify.com/track/637uCaC8im9B7Pe2O2Z53w
169,"Capital Letters","Hailee Steinfeld",191080,https://open.spotify.com/track/2bllegdYt2WoYdbRZyJ730
170,Hope,"The Chainsmokers",190821,https://open.spotify.com/track/4BiiOzZCrXEzHRLYcYFiD5
171,"YES or YES",TWICE,190435,https://open.spotify.com/track/184XtKkzoAl83quIarUAJP
172,Iris,"The Goo Goo Dolls",189406,https://open.spotify.com/track/6Qyc6fS4DsZjB2mRW9DsQs
173,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",188811,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
174,"Nothing's Gonna Stop Us Now - From ""Crazy Beautiful You""",Morissette,188721,https://open.spotify.com/track/1qoXYfWILyuN0EatImGlma
175,"Freaky Friday (feat. Chris Brown)","Lil Dicky",188233,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
176,"Someone You Loved","Lewis Capaldi",187075,https://open.spotify.com/track/2TIlqbIneP0ZY1O0EzYLlc
177,"Why Can't It Be","Kaye Cal",187010,https://open.spotify.com/track/0zFYa7NIpKhmom8zrZx7Ga
178,Mine,Bazzi,185942,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
179,breathin,"Ariana Grande",185867,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
180,"Bleeding Love","Leona Lewis",185178,https://open.spotify.com/track/7wZUrN8oemZfsEd1CGkbXE
181,Rainbow,"South Border",184975,https://open.spotify.com/track/3VcVQmMivq2ISfKUmIuvMK
182,"New Rules","Dua Lipa",184143,https://open.spotify.com/track/2xJCMIJfcNYDc5iR0sAm2O
183,13,LANY,182227,https://open.spotify.com/track/0WOvSEVpUGkNufX0w0M06F
184,"Ipagpatawad Mo",Mayonnaise,182178,https://open.spotify.com/track/7IqUmDJ2GjaOqrzDCXhrV5
185,"Treat You Better","Shawn Mendes",180604,https://open.spotify.com/track/3QGsuHI8jO1Rx4JWLUh9jd
186,"Before I Let You Go",Freestyle,180317,https://open.spotify.com/track/1VvFtp71ibaXiHxurBlXuw
187,"Like I'm Gonna Lose You (feat. John Legend)","Meghan Trainor",178077,https://open.spotify.com/track/2YlZnw2ikdb837oKMKjBkW
188,"Isang Araw","Kaye Cal",177183,https://open.spotify.com/track/4fxHK6mhA9vli9NjpBSbGi
189,"Maybe This Time - From ""Maybe This Time""","Sarah Geronimo",175321,https://open.spotify.com/track/0Dljpp52vCmtXi0E94qjfo
190,"Foolish Heart",Nina,175231,https://open.spotify.com/track/0pzEVarX9S2ZFYZFhefZhU
191,"Love Shot",EXO,174967,https://open.spotify.com/track/33NAYATbWRoo5RuEP30JBZ
192,Harana,"Parokya Ni Edgar",174956,https://open.spotify.com/track/3gyEt1vswIEbpQqBs18Lha
193,Prinsesa,6cyclemind,174886,https://open.spotify.com/track/2S80c51YXgJQhkhX603fMA
194,"Just the Way You Are","Bruno Mars",173048,https://open.spotify.com/track/7BqBn9nzAq8spo5e7cZ0dJ
195,"Ngayong Gabi","Al James",172761,https://open.spotify.com/track/5sLGYJOhLP197nmkaRMMEH
196,"I Want It That Way","Backstreet Boys",172642,https://open.spotify.com/track/47BBI51FKFwOMlIiX6m8ya
197,"I'm a Mess","Bebe Rexha",172398,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R
198,"It Might Be You - Theme from Everyday I Love You","Michael Pangilinan",172101,https://open.spotify.com/track/4FdQYoWFym37QDQ2GkEHi1
199,"Ako Muna","Yeng Constantino",170114,https://open.spotify.com/track/5jLEQLkEU8Sb2fG5UQcwDM
200,"Happy Now",Zedd,170083,https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa
