,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
170,"A Thousand Miles","Vanessa Carlton",167846,https://open.spotify.com/track/4w1lzcaoZ1IC2K5TwjalRP
171,Sundo,"Moira Dela Torre",165592,https://open.spotify.com/track/4SN0eYjvqBmElFQxP0Inys
172,"The Man Who Can't Be Moved","The Script",165494,https://open.spotify.com/track/67EY6aDoIx8czEPS6a2AaI
173,"Never Be the Same","Camila Cabello",165007,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
174,"You And Me",Lifehouse,163322,https://open.spotify.com/track/0815caqt2Lytro5EIzMufT
175,"I'm Not The Only One","Sam Smith",162627,https://open.spotify.com/track/7795WJLVKJoAyVoOtCWqXN
176,"I Want It That Way","Backstreet Boys",162468,https://open.spotify.com/track/47BBI51FKFwOMlIiX6m8ya
177,IDOL,BTS,159730,https://open.spotify.com/track/2AIWoHr9DF6y4KALCBKWQS
178,"Let Me Be the One","Julie Anne San Jose",159665,https://open.spotify.com/track/39V6cEoNFwDFRJEOKyj4OR
179,"Like I'm Gonna Lose You (feat. John Legend)","Meghan Trainor",159610,https://open.spotify.com/track/2YlZnw2ikdb837oKMKjBkW
180,"LOVE SCENARIO",iKON,158618,https://open.spotify.com/track/6qAzAmPBUpGrk7XADZHR5k
181,FRIENDS,Marshmello,158521,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
182,"God's Plan",Drake,158348,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
183,"So Slow",Freestyle,157337,https://open.spotify.com/track/1A40ESJJPEEJrqjC9BUO2B
184,Youngblood,"5 Seconds of Summer",157182,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
185,Torete,"Moira Dela Torre",156837,https://open.spotify.com/track/7mxm4xOU54u1ODM9fS9w2y
186,"Your Song (My One and Only You)","Julie Anne San Jose",156468,https://open.spotify.com/track/5Seh4HfqT1mFnRJQswqz51
187,"Chasing Cars","Snow Patrol",155614,https://open.spotify.com/track/11bD1JtSjlIgKgZG2134DZ
188,"Little Do You Know","Alex & Sierra",154033,https://open.spotify.com/track/1almCHdsfikRPfVB9VrEdT
189,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",153684,https://open.spotify.com/track/5Gu0PDLN4YJeW75PpBSg9p
190,"What About Me (feat. Sosamann)","Lil Wayne",153511,https://open.spotify.com/track/3JX0dOCIAiaR8MP3ryXWuM
191,"Real Friends","Camila Cabello",153409,https://open.spotify.com/track/5vnpANH92iEajvGwE2oQ6r
192,"Hate That I Love You",Rihanna,153123,https://open.spotify.com/track/73sEFRISCOmunToMJtjuPS
193,REMEDY,Alesso,152557,https://open.spotify.com/track/6jreFSOTUAViWjKyzOC4Kg
194,"Love Lies (with Normani)",Khalid,152322,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
195,"The Day You Said Goodnight",Hale,152211,https://open.spotify.com/track/0HZ3OUVrGHxttD2EuHqRm3
196,"Best In Me",Blue,152187,https://open.spotify.com/track/0t78xGJe3jXsih4qRMId7I
197,"Kahit Ayaw Mo Na","This Band",152130,https://open.spotify.com/track/5V2AX2WTOHl2FKtftvisV6
198,Dive,"Ed Sheeran",152115,https://open.spotify.com/track/51ChrwmUPDJvedPQnIU8Ls
199,Hericane,LANY,151990,https://open.spotify.com/track/4bU5xCQQiURmotfz9ohUNo
200,"Meron Nang Iba","Silent Sanctuary",151865,https://open.spotify.com/track/4r7vGTk9HCW7YDorNWoclF
