,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
20,Sana,"I Belong to the Zoo",601978,https://open.spotify.com/track/1X4l4i472kW5ofFP8Xo0x0
21,"Kahit Maputi Na Ang Buhok ko - From ""The Hows Of Us""","Moira Dela Torre",570926,https://open.spotify.com/track/7aW2GrNlteWTwQZxX6LNjT
22,"Happy Now",Zedd,563058,https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa
23,"Love Someone","Lukas Graham",553621,https://open.spotify.com/track/2JqnpexlO9dmvjUMCaLCLJ
24,"8 Letters","Why Don't We",538827,https://open.spotify.com/track/4zRZAmBQP8vhNPf9i9opXt
25,breathin,"Ariana Grande",506255,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
26,"Freaky Friday (feat. Chris Brown)","Lil Dicky",504207,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
27,"Midnight Sky","Unique Salonga",502883,https://open.spotify.com/track/5eFzCfsj3d0yWumdEldZwL
28,BAAM,MOMOLAND,498778,https://open.spotify.com/track/4Is1b37KJY9XVCgzp81FBW
29,Rise,"Jonas Blue",483128,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
30,"You Are The Reason","Calum Scott",467161,https://open.spotify.com/track/69vToJ9BMbbLlFZo7k7A7B
31,"DDU-DU DDU-DU - KR Ver.",BLACKPINK,461948,https://open.spotify.com/track/2CWnuF7ht55Ajyeg4WPvWu
32,Ex,Callalily,454432,https://open.spotify.com/track/0GHwNr0lqf8jpc9wesmnHo
33,"God is a woman","Ariana Grande",451586,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
34,"Oks Lang","John Roa",447596,https://open.spotify.com/track/2wTxJWt2gA9a1Z94dTnPiI
35,"Don't Leave Me Alone (feat. Anne-Marie)","David Guetta",442456,https://open.spotify.com/track/2zy9TMoZlYGuCNY4TLqG24
36,"Bakit Ba Ikaw","Michael Pangilinan",441548,https://open.spotify.com/track/0Vmk6Ebk4QBq7r0VAz2a6s
37,"The Middle",Zedd,438719,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
38,"Thick And Thin",LANY,438290,https://open.spotify.com/track/7qIICzwgm3eu1Ic3ufPGJf
39,13,LANY,430869,https://open.spotify.com/track/0WOvSEVpUGkNufX0w0M06F
40,"I'm a Mess","Bebe Rexha",428043,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R
41,Tadhana,"Up Dharma Down",411407,https://open.spotify.com/track/6NFKf8vBApSvtzkapYmnVR
42,"Say You Won't Let Go","James Arthur",393335,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
43,Better,Khalid,387702,https://open.spotify.com/track/4T3fNx3CgwDRRYgmFCbD4J
44,"I Like Me Better",Lauv,386947,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
45,"Maybe The Night",Ben&Ben,367421,https://open.spotify.com/track/1yDiru08Q6omDOGkZMPnei
46,Mine,Bazzi,364527,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
47,IDOL,BTS,363732,https://open.spotify.com/track/03iCbZaM4OkRR4We6wIzvx
48,Superhero,Lauv,363565,https://open.spotify.com/track/1Fo4OvzP9PThFKMeMIAEYu
49,"Pasensya Ka Na","Silent Sanctuary",347162,https://open.spotify.com/track/0YyM8aEdbjGfLWPn6fdcn7
50,"Kung Wala Ka",Hale,345586,https://open.spotify.com/track/4JSDhJVmo2UqdF7nxbyenn
51,"Too Good At Goodbyes","Sam Smith",334630,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
52,Bulong,"December Avenue",333937,https://open.spotify.com/track/5nMKJJ5Rl6X1yn58aVeICO
53,Thunderclouds,Sia,320789,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi
54,"Lucky You (feat. Joyner Lucas)",Eminem,320470,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
55,"Strawberries & Cigarettes","Troye Sivan",315776,https://open.spotify.com/track/2z7UKVsBdbA7HFPunDKDP4
56,"Super Far",LANY,313044,https://open.spotify.com/track/15ahYSiHAIMxAnujlXVtta
57,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,312280,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
58,Narcissist,"No Rome",310191,https://open.spotify.com/track/4Zft1h1zRfkBqlAo4qEPqp
59,"Hanggang Kailan - Umuwi Ka Na Baby","Orange & Lemons",305567,https://open.spotify.com/track/5UhpceEr5XmbVwyoIUIRnh
60,Nadarang,"Shanti Dope",302909,https://open.spotify.com/track/6LJ1p1h5EcMK4VPeCLDSoF
61,"I Love It (& Lil Pump)","Kanye West",302269,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
62,"Promises (with Sam Smith)","Calvin Harris",297931,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
63,"Bata, Dahan-Dahan!","IV Of Spades",292038,https://open.spotify.com/track/6MMIXC8IMjrkz6TIzQ0cey
64,"no tears left to cry","Ariana Grande",289097,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
65,Hiling,"Mark Carpio",288039,https://open.spotify.com/track/6xQs6y6CpDqK9VKCktApEL
66,"Best Part (feat. Daniel Caesar)",H.E.R.,284961,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
67,"Let Me",ZAYN,284032,https://open.spotify.com/track/7Fg342AJtNsIDdwCfX0paC
68,Migraine,Moonstar88,282147,https://open.spotify.com/track/7sW3f7PqDV7BQ7qqeVBJIA
69,"Isa Pang Araw","Sarah Geronimo",281775,https://open.spotify.com/track/06ANmvjPpUeh8QQAAAcThx
70,"Dying Inside To Hold You - From "" All Of You"" Official Soundtrack","Darren Espanto",280997,https://open.spotify.com/track/7xty20N3DMTVOVtDIS2Jov
71,"New Rules","Dua Lipa",278313,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
72,"Playinwitme (feat. Kehlani)",KYLE,271439,https://open.spotify.com/track/4F1yvJfQ7gJkrcgFJQDjOr
73,"Tell Me Where It Hurts",MYMP,268737,https://open.spotify.com/track/6C2nrsOlb3jOUGcJAmPrTA
74,Connection,OneRepublic,266795,https://open.spotify.com/track/3T4UodGkfZObJ43RtA5KFU
75,"Solo (feat. Demi Lovato)","Clean Bandit",266690,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
76,ILYSB,LANY,264481,https://open.spotify.com/track/2btKtacOXuMtC9WjcNRvAA
77,"Rewrite The Stars","Zac Efron",264475,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN
78,Magbalik,Callalily,264408,https://open.spotify.com/track/5zMR44ZH4KVZj4FlhTj3SE
79,"Lucid Dreams","Juice WRLD",263994,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
80,Perfect,"Ed Sheeran",262744,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
81,Weak,"Khel Pangilinan",262054,https://open.spotify.com/track/06cUybZMETs4i3yQO1f7p3
82,"Take A Bow - Main",Rihanna,258122,https://open.spotify.com/track/39afswHs17v53znQm1gDTY
83,Leaves,Ben&Ben,256255,https://open.spotify.com/track/6wdCelHrPh7UfliNjwRTUv
84,"Goodbye (feat. Nicki Minaj & Willy William)","Jason Derulo",255520,https://open.spotify.com/track/5Xn4IyTtW6FUGIUyWjbUHG
85,"Di Makatulog",SUD,255073,https://open.spotify.com/track/2ZiNCGDMapQzMtnPRVOKZI
86,"Want To","Dua Lipa",254462,https://open.spotify.com/track/0CBFOvHlyqy30Q5tbyNHfQ
87,"So Sick",Ne-Yo,253275,https://open.spotify.com/track/6brl7bwOHmGFkNw3MBqssT
88,Photograph,"Ed Sheeran",252558,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
89,"With a Smile","South Border",252195,https://open.spotify.com/track/6XmskR1cMfgys1W7dExmgi
90,"Hanggang Kailan","Michael Pangilinan",251361,https://open.spotify.com/track/01YEqVPCm0vqRLA9w43bic
91,"BBoom BBoom",MOMOLAND,250935,https://open.spotify.com/track/3BPoSr2pO34Aan6alFfVto
92,Sila,SUD,249030,https://open.spotify.com/track/2IMODbij0lZ5CuAjZi0IDE
93,"Wake Up in the Sky","Gucci Mane",244993,https://open.spotify.com/track/0QIjsbm2fh1cJ45XO9eGqq
94,"Malaya (Camp Sawi Original Motion Picture Soundtrack)","Moira Dela Torre",242833,https://open.spotify.com/track/6M21eWbEw74XDdoQsNIinq
95,Happier,"Ed Sheeran",240346,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB
96,"One Kiss (with Dua Lipa)","Calvin Harris",240127,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
97,Tagu-Taguan,"Moira Dela Torre",230130,https://open.spotify.com/track/2iOnWSWcChoGmUufbrQ00e
98,Iris,"The Goo Goo Dolls",227730,https://open.spotify.com/track/6Qyc6fS4DsZjB2mRW9DsQs
99,"Can’t Help Falling in Love","Kina Grannis",225508,https://open.spotify.com/track/7uuEfUMuPeQ7RlSWa0cES2
100,"The Scientist",Coldplay,224192,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle
101,"SICKO MODE","Travis Scott",223833,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
102,"The Day You Said Goodnight - Acoustic Version",Hale,223611,https://open.spotify.com/track/6CHpr3pY2MbJ5y1076UDnI
103,"Why Can't It Be","Kaye Cal",215306,https://open.spotify.com/track/0zFYa7NIpKhmom8zrZx7Ga
104,"Kahit Di Mo Alam","December Avenue",214740,https://open.spotify.com/track/6GIzDc4xBUeYHwubWwTrhC
105,"I'm Yours","Jason Mraz",213131,https://open.spotify.com/track/3S0OXQeoh0w6AY8WQVckRW
106,"Huling Sayaw - Acoustic",Kamikazee,213118,https://open.spotify.com/track/4UgtdWy4dm7vMVIupUbtMm
107,"Don't Know What To Do (Don't Know What To Say)","Mark Carpio",212675,https://open.spotify.com/track/1ER60P43ftVOLaMRvBfpnt
108,"What Lovers Do (feat. SZA)","Maroon 5",211675,https://open.spotify.com/track/0GxQ1A5L9xnMOytbP6eKBG
109,Darkside,"Alan Walker",211561,https://open.spotify.com/track/1snWlbcbgQpJfknoI30DWG
110,"How Deep Is Your Love","the bird and the bee",211084,https://open.spotify.com/track/4bYqnqT92z9bi50a2tRsjj
111,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",211009,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
112,"Two Less Lonely People in the World (Official Movie Theme Song Of ""Kita Kita"")","KZ Tandingan",210737,https://open.spotify.com/track/46ixegtxjERQMCutmp09Sa
113,"Ang Huling El Bimbo",Eraserheads,209007,https://open.spotify.com/track/135ggzbjOogZ75IQ0LQi8r
114,"Whenever (feat. Conor Maynard)","Kris Kross Amsterdam",206882,https://open.spotify.com/track/3DGar7krWlmrXRFHBcQF6z
115,Natural,"Imagine Dragons",206560,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
116,"Psycho (feat. Ty Dolla $ign)","Post Malone",205021,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
117,"Havana (feat. Young Thug)","Camila Cabello",201844,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
118,Closer,"The Chainsmokers",201562,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
119,Somebody,"The Chainsmokers",201422,https://open.spotify.com/track/5YjEZzlruyZPh96bOpSVPH
120,Pa-Umaga,"Al James",200100,https://open.spotify.com/track/1bvPjHWOc5C8nHkw5U2Vb4
121,"Nothing's Gonna Stop Us Now - From ""Crazy Beautiful You""",Morissette,199738,https://open.spotify.com/track/1qoXYfWILyuN0EatImGlma
122,"She Will Be Loved - Radio Mix","Maroon 5",199665,https://open.spotify.com/track/4llK75pXNWZz6KAho2Gp16
123,Sa'yo,"Silent Sanctuary",199629,https://open.spotify.com/track/29xs643Q96uQLD8f7SxYYw
124,"FOREVER YOUNG - KR Ver.",BLACKPINK,199515,https://open.spotify.com/track/57Enap29zKl7NGRdDJjkjA
125,Stickwitu,"The Pussycat Dolls",198961,https://open.spotify.com/track/4NjR63Up0uMkQBlKvlZd1l
126,"One and Only","Parokya Ni Edgar",198820,https://open.spotify.com/track/3OpGUlDmRUXh0NkIYWoIlD
127,"'Di Na Muli",Itchyworms,195864,https://open.spotify.com/track/0rkML0CSX3wteVwUh5cspv
128,Breakeven,"The Script",194460,https://open.spotify.com/track/1a1i2IwXnUN0PjllVEhA4B
129,"Kung Akin Ang Mundo","Erik Santos",191895,https://open.spotify.com/track/0W2kzUI1K0tT0RpggJZ4Js
130,IDOL,BTS,191391,https://open.spotify.com/track/2AIWoHr9DF6y4KALCBKWQS
131,"SLOW DANCING IN THE DARK",Joji,189573,https://open.spotify.com/track/0UyljEbX9dqI1K0sqdv6B6
132,"Beautiful Soul","Jesse McCartney",188647,https://open.spotify.com/track/1HwpWwa6bnqqRhK8agG4RS
133,"Maybe This Time - From ""Maybe This Time""","Sarah Geronimo",187049,https://open.spotify.com/track/0Dljpp52vCmtXi0E94qjfo
134,"Out of My League","Stephen Speaks",186468,https://open.spotify.com/track/2PkQeKapTNUjwpKLf8aJlq
135,"ILYSB - STRIPPED",LANY,186286,https://open.spotify.com/track/3Dkvp3L4w0uJFYfIPa8E9H
136,Torete,"Moira Dela Torre",185614,https://open.spotify.com/track/7mxm4xOU54u1ODM9fS9w2y
137,"As If It's Your Last",BLACKPINK,185172,https://open.spotify.com/track/1Zyd6zQnC6XIIzmg3hP7Ot
138,"In My Mind",Dynoro,182419,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
139,Sino,"Unique Salonga",182105,https://open.spotify.com/track/637uCaC8im9B7Pe2O2Z53w
140,"I'm Not The Only One","Sam Smith",181755,https://open.spotify.com/track/7795WJLVKJoAyVoOtCWqXN
141,Sundo,"Moira Dela Torre",178463,https://open.spotify.com/track/4SN0eYjvqBmElFQxP0Inys
142,"Shape of You","Ed Sheeran",178290,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
143,Someday,Nina,177472,https://open.spotify.com/track/1MkiRsYBkXbXvdiYvTTiQT
144,"Like I'm Gonna Lose You (feat. John Legend)","Meghan Trainor",176601,https://open.spotify.com/track/2YlZnw2ikdb837oKMKjBkW
145,"Before I Let You Go",Freestyle,176372,https://open.spotify.com/track/1VvFtp71ibaXiHxurBlXuw
146,"You And Me",Lifehouse,175697,https://open.spotify.com/track/0815caqt2Lytro5EIzMufT
147,"The Man Who Can't Be Moved","The Script",175331,https://open.spotify.com/track/67EY6aDoIx8czEPS6a2AaI
148,"Sincerity Is Scary","The 1975",174416,https://open.spotify.com/track/06Vthiq8nNDuT5nOcch535
149,"Better Now","Post Malone",172001,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
150,"Ipagpatawad Mo",Mayonnaise,171463,https://open.spotify.com/track/7IqUmDJ2GjaOqrzDCXhrV5
151,Rainbow,"South Border",169505,https://open.spotify.com/track/3VcVQmMivq2ISfKUmIuvMK
152,"Eroplanong Papel","December Avenue",169490,https://open.spotify.com/track/0dJPIIlTmVM0lambbFgAYq
153,REMEDY,Alesso,168887,https://open.spotify.com/track/6jreFSOTUAViWjKyzOC4Kg
154,Harana,"Parokya Ni Edgar",168529,https://open.spotify.com/track/3gyEt1vswIEbpQqBs18Lha
155,"The Day You Said Goodnight",Hale,167570,https://open.spotify.com/track/0HZ3OUVrGHxttD2EuHqRm3
156,"Susi (From the Film ""GOYO - Ang Batang Heneral"")",Ben&Ben,166745,https://open.spotify.com/track/3I572cT9kECh41bZz2xPhy
157,"Till My Heartaches End - From ""The Significant Other""","KZ Tandingan",166526,https://open.spotify.com/track/4isDU5tDNqFLQ5xQ9NgPmz
158,OTW,Khalid,166350,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
159,Youngblood,"5 Seconds of Summer",163428,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
160,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",162882,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
161,"Capital Letters","Hailee Steinfeld",162650,https://open.spotify.com/track/2bllegdYt2WoYdbRZyJ730
162,Prinsesa,6cyclemind,159948,https://open.spotify.com/track/2S80c51YXgJQhkhX603fMA
163,"Young Dumb & Broke",Khalid,159362,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
164,"Tie Me Down (with Elley Duhé)",Gryffin,157321,https://open.spotify.com/track/4QVS8YCpK71R4FsxSMCjhP
165,"Let Me Be the One","Julie Anne San Jose",156978,https://open.spotify.com/track/39V6cEoNFwDFRJEOKyj4OR
166,"So Slow",Freestyle,156922,https://open.spotify.com/track/1A40ESJJPEEJrqjC9BUO2B
167,Dive,"Ed Sheeran",156553,https://open.spotify.com/track/51ChrwmUPDJvedPQnIU8Ls
168,"God's Plan",Drake,156006,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
169,Hericane,LANY,155413,https://open.spotify.com/track/4bU5xCQQiURmotfz9ohUNo
170,Sandali,Because,154559,https://open.spotify.com/track/1emnGTAsF4zSaWidgvK08I
171,"A Thousand Years","Christina Perri",154280,https://open.spotify.com/track/6lanRgr6wXibZr8KgzXxBl
172,"LOVE SCENARIO",iKON,154230,https://open.spotify.com/track/6qAzAmPBUpGrk7XADZHR5k
173,"I'll Never Go","Erik Santos",153884,https://open.spotify.com/track/57kqyESt7sfljPxFohKPR4
174,"That's What I Like","Bruno Mars",153454,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
175,"Ocean (feat. Khalid)","Martin Garrix",153407,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
176,"This I Promise You",*NSYNC,152958,https://open.spotify.com/track/2Dp2LRrY71XIfLe3co2Qnh
177,Terrified,"Katharine McPhee",152353,https://open.spotify.com/track/573EXMFHsEKPRSy08G91Sr
178,"High On Life (feat. Bonn)","Martin Garrix",152244,https://open.spotify.com/track/4ut5G4rgB1ClpMTMfjoIuy
179,Lucky,"Jason Mraz",151487,https://open.spotify.com/track/2qLMf6TuEC3ruGJg4SMMN6
180,"Collide - Acoustic Version","Howie Day",150757,https://open.spotify.com/track/5rwq6R0Uq0BngM3rdmCeNg
181,"Ako Muna","Yeng Constantino",150717,https://open.spotify.com/track/5jLEQLkEU8Sb2fG5UQcwDM
182,"Say You Won’t Let Go",Chlara,148763,https://open.spotify.com/track/00bAw28lKcHj3B94a1wJle
183,"Fall for You (Acoustic)","Secondhand Serenade",148759,https://open.spotify.com/track/5V7mTIcXVU9k2JNu0mE6vy
184,Stars,Callalily,148547,https://open.spotify.com/track/6aDYL0klsShJ1NDScruk2G
185,"Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran",148388,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
186,"I Fall Apart","Post Malone",148354,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
187,"Body (feat. Brando)","Loud Luxury",148192,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
188,SAD!,XXXTENTACION,147407,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
189,"A Thousand Miles","Vanessa Carlton",147212,https://open.spotify.com/track/4w1lzcaoZ1IC2K5TwjalRP
190,"Just the Way You Are","Bruno Mars",146471,https://open.spotify.com/track/7BqBn9nzAq8spo5e7cZ0dJ
191,"Chasing Cars","Snow Patrol",144538,https://open.spotify.com/track/11bD1JtSjlIgKgZG2134DZ
192,"FAKE LOVE",BTS,144139,https://open.spotify.com/track/3aW0ds4A4tSQDIp75FqWTo
193,sweetener,"Ariana Grande",144120,https://open.spotify.com/track/70khXICDeTTxgYtw3EysKH
194,"Versace on the Floor","Bruno Mars",144119,https://open.spotify.com/track/0kN8xEmgMW9mh7UmDYHlJP
195,"All I Am","Jess Glynne",143893,https://open.spotify.com/track/6X6SdJzxyw7GzxwP2fr9WV
196,"Rumors (with Sofia Carson)",R3HAB,143865,https://open.spotify.com/track/4hIhoGN4UTZdNpHn5PbvoC
197,"Never Be the Same","Camila Cabello",143720,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
198,"Meron Nang Iba","Silent Sanctuary",143468,https://open.spotify.com/track/4r7vGTk9HCW7YDorNWoclF
199,"Sunday Morning","Maroon 5",143314,https://open.spotify.com/track/5qII2n90lVdPDcgXEEVHNy
200,"What is Love?",TWICE,143116,https://open.spotify.com/track/5Ek40FyMPprcvtyZDjqylX
