,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
49,"DDU-DU DDU-DU - KR Ver.",BLACKPINK,360472,https://open.spotify.com/track/2CWnuF7ht55Ajyeg4WPvWu
50,"Kung Wala Ka",Hale,359798,https://open.spotify.com/track/4JSDhJVmo2UqdF7nxbyenn
51,Mine,Bazzi,355707,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
52,"Kung Akin Ang Mundo","Erik Santos",349928,https://open.spotify.com/track/0W2kzUI1K0tT0RpggJZ4Js
53,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,338944,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
54,"Susi (From the Film ""GOYO - Ang Batang Heneral"")",Ben&Ben,335097,https://open.spotify.com/track/3I572cT9kECh41bZz2xPhy
55,"Pasensya Ka Na","Silent Sanctuary",335088,https://open.spotify.com/track/0YyM8aEdbjGfLWPn6fdcn7
56,"I Love It (& Lil Pump)","Kanye West",320411,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
57,Weak,"Khel Pangilinan",313079,https://open.spotify.com/track/06cUybZMETs4i3yQO1f7p3
58,Narcissist,"No Rome",307086,https://open.spotify.com/track/4Zft1h1zRfkBqlAo4qEPqp
59,"Strawberries & Cigarettes","Troye Sivan",306179,https://open.spotify.com/track/2z7UKVsBdbA7HFPunDKDP4
60,Hiling,"Mark Carpio",303435,https://open.spotify.com/track/6xQs6y6CpDqK9VKCktApEL
61,Leaves,Ben&Ben,302993,https://open.spotify.com/track/6wdCelHrPh7UfliNjwRTUv
62,"Wake Up in the Sky","Gucci Mane",300640,https://open.spotify.com/track/0QIjsbm2fh1cJ45XO9eGqq
63,"no tears left to cry","Ariana Grande",297388,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
64,Perfect,"Ed Sheeran",297023,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
65,"Let Me",ZAYN,296623,https://open.spotify.com/track/7Fg342AJtNsIDdwCfX0paC
66,"Dying Inside To Hold You - From "" All Of You"" Official Soundtrack","Darren Espanto",295738,https://open.spotify.com/track/7xty20N3DMTVOVtDIS2Jov
67,Nadarang,"Shanti Dope",293794,https://open.spotify.com/track/6LJ1p1h5EcMK4VPeCLDSoF
68,Thunderclouds,Sia,292314,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi
69,Migraine,Moonstar88,291955,https://open.spotify.com/track/7sW3f7PqDV7BQ7qqeVBJIA
70,"Super Far",LANY,291409,https://open.spotify.com/track/15ahYSiHAIMxAnujlXVtta
71,"Tell Me Where It Hurts",MYMP,286577,https://open.spotify.com/track/6C2nrsOlb3jOUGcJAmPrTA
72,Magbalik,Callalily,279753,https://open.spotify.com/track/5zMR44ZH4KVZj4FlhTj3SE
73,"Lucky You (feat. Joyner Lucas)",Eminem,279542,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
74,Happier,"Ed Sheeran",274894,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB
75,"Isa Pang Araw","Sarah Geronimo",274092,https://open.spotify.com/track/06ANmvjPpUeh8QQAAAcThx
76,"Best Part (feat. Daniel Caesar)",H.E.R.,272925,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
77,"Rewrite The Stars","Zac Efron",272493,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN
78,"Take A Bow - Main",Rihanna,271453,https://open.spotify.com/track/39afswHs17v53znQm1gDTY
79,"So Sick",Ne-Yo,270383,https://open.spotify.com/track/6brl7bwOHmGFkNw3MBqssT
80,"Promises (with Sam Smith)","Calvin Harris",268976,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
81,"Playinwitme (feat. Kehlani)",KYLE,266864,https://open.spotify.com/track/4F1yvJfQ7gJkrcgFJQDjOr
82,"This Feeling (feat. Kelsea Ballerini)","The Chainsmokers",266791,https://open.spotify.com/track/15kQGEy89K8deJcZVFEn0N
83,"Goodbye (feat. Nicki Minaj & Willy William)","Jason Derulo",261947,https://open.spotify.com/track/5Xn4IyTtW6FUGIUyWjbUHG
84,Photograph,"Ed Sheeran",258253,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
85,"Hanggang Kailan","Michael Pangilinan",257811,https://open.spotify.com/track/01YEqVPCm0vqRLA9w43bic
86,ILYSB,LANY,257616,https://open.spotify.com/track/2btKtacOXuMtC9WjcNRvAA
87,"Di Makatulog",SUD,257224,https://open.spotify.com/track/2ZiNCGDMapQzMtnPRVOKZI
88,"Lucid Dreams","Juice WRLD",256008,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
89,Sila,SUD,254453,https://open.spotify.com/track/2IMODbij0lZ5CuAjZi0IDE
90,"What Lovers Do (feat. SZA)","Maroon 5",252164,https://open.spotify.com/track/0GxQ1A5L9xnMOytbP6eKBG
91,"SLOW DANCING IN THE DARK",Joji,249913,https://open.spotify.com/track/0UyljEbX9dqI1K0sqdv6B6
92,"BBoom BBoom",MOMOLAND,249302,https://open.spotify.com/track/3BPoSr2pO34Aan6alFfVto
93,"Malaya (Camp Sawi Original Motion Picture Soundtrack)","Moira Dela Torre",248306,https://open.spotify.com/track/6M21eWbEw74XDdoQsNIinq
94,"Kahit Di Mo Alam","December Avenue",246269,https://open.spotify.com/track/6GIzDc4xBUeYHwubWwTrhC
95,"New Rules","Dua Lipa",245802,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
96,Tagu-Taguan,"Moira Dela Torre",240780,https://open.spotify.com/track/2iOnWSWcChoGmUufbrQ00e
97,"She Will Be Loved - Radio Mix","Maroon 5",235911,https://open.spotify.com/track/4llK75pXNWZz6KAho2Gp16
98,Breakeven,"The Script",235101,https://open.spotify.com/track/1a1i2IwXnUN0PjllVEhA4B
99,"With a Smile","South Border",235087,https://open.spotify.com/track/6XmskR1cMfgys1W7dExmgi
100,"Can’t Help Falling in Love","Kina Grannis",228443,https://open.spotify.com/track/7uuEfUMuPeQ7RlSWa0cES2
101,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",226065,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
102,"Falling Down - Bonus Track","Lil Peep",225682,https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q
103,"Ang Huling El Bimbo",Eraserheads,224818,https://open.spotify.com/track/135ggzbjOogZ75IQ0LQi8r
104,"SICKO MODE","Travis Scott",224238,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
105,"Huling Sayaw - Acoustic",Kamikazee,223664,https://open.spotify.com/track/4UgtdWy4dm7vMVIupUbtMm
106,"Want To","Dua Lipa",222402,https://open.spotify.com/track/0CBFOvHlyqy30Q5tbyNHfQ
107,IDOL,BTS,221492,https://open.spotify.com/track/03iCbZaM4OkRR4We6wIzvx
108,Closer,"The Chainsmokers",220583,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
109,"How Deep Is Your Love","the bird and the bee",216212,https://open.spotify.com/track/4bYqnqT92z9bi50a2tRsjj
110,"The Day You Said Goodnight - Acoustic Version",Hale,216089,https://open.spotify.com/track/6CHpr3pY2MbJ5y1076UDnI
111,"Don't Know What To Do (Don't Know What To Say)","Mark Carpio",213640,https://open.spotify.com/track/1ER60P43ftVOLaMRvBfpnt
112,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",213115,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
113,"Havana (feat. Young Thug)","Camila Cabello",212675,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
114,Iris,"The Goo Goo Dolls",208894,https://open.spotify.com/track/6Qyc6fS4DsZjB2mRW9DsQs
115,"Nothing's Gonna Stop Us Now - From ""Crazy Beautiful You""",Morissette,207608,https://open.spotify.com/track/1qoXYfWILyuN0EatImGlma
116,"One Kiss (with Dua Lipa)","Calvin Harris",207305,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
117,Sa'yo,"Silent Sanctuary",206413,https://open.spotify.com/track/29xs643Q96uQLD8f7SxYYw
118,Sino,"Unique Salonga",205126,https://open.spotify.com/track/637uCaC8im9B7Pe2O2Z53w
119,"I'm Yours","Jason Mraz",204224,https://open.spotify.com/track/3S0OXQeoh0w6AY8WQVckRW
120,"Psycho (feat. Ty Dolla $ign)","Post Malone",203673,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
121,Stickwitu,"The Pussycat Dolls",201630,https://open.spotify.com/track/4NjR63Up0uMkQBlKvlZd1l
122,"The Scientist",Coldplay,200451,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle
123,"Why Can't It Be","Kaye Cal",199739,https://open.spotify.com/track/0zFYa7NIpKhmom8zrZx7Ga
124,"Maybe This Time - From ""Maybe This Time""","Sarah Geronimo",199537,https://open.spotify.com/track/0Dljpp52vCmtXi0E94qjfo
125,Somebody,"The Chainsmokers",197225,https://open.spotify.com/track/5YjEZzlruyZPh96bOpSVPH
126,"Bata, Dahan-Dahan!","IV Of Spades",195731,https://open.spotify.com/track/6MMIXC8IMjrkz6TIzQ0cey
127,"'Di Na Muli",Itchyworms,195728,https://open.spotify.com/track/0rkML0CSX3wteVwUh5cspv
128,"Eroplanong Papel","December Avenue",193988,https://open.spotify.com/track/0dJPIIlTmVM0lambbFgAYq
129,"FOREVER YOUNG - KR Ver.",BLACKPINK,193667,https://open.spotify.com/track/57Enap29zKl7NGRdDJjkjA
130,"Ipagpatawad Mo",Mayonnaise,193110,https://open.spotify.com/track/7IqUmDJ2GjaOqrzDCXhrV5
131,"This I Promise You",*NSYNC,192912,https://open.spotify.com/track/2Dp2LRrY71XIfLe3co2Qnh
132,Pa-Umaga,"Al James",192380,https://open.spotify.com/track/1bvPjHWOc5C8nHkw5U2Vb4
133,"Two Less Lonely People in the World (Official Movie Theme Song Of ""Kita Kita"")","KZ Tandingan",190956,https://open.spotify.com/track/46ixegtxjERQMCutmp09Sa
134,"A Thousand Years","Christina Perri",190523,https://open.spotify.com/track/6lanRgr6wXibZr8KgzXxBl
135,"Capital Letters","Hailee Steinfeld",187588,https://open.spotify.com/track/2bllegdYt2WoYdbRZyJ730
136,"Young Dumb & Broke",Khalid,187333,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
137,"Out of My League","Stephen Speaks",187315,https://open.spotify.com/track/2PkQeKapTNUjwpKLf8aJlq
138,"As If It's Your Last",BLACKPINK,185961,https://open.spotify.com/track/1Zyd6zQnC6XIIzmg3hP7Ot
139,"One and Only","Parokya Ni Edgar",184394,https://open.spotify.com/track/3OpGUlDmRUXh0NkIYWoIlD
140,Natural,"Imagine Dragons",184376,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
141,"Before I Let You Go",Freestyle,184218,https://open.spotify.com/track/1VvFtp71ibaXiHxurBlXuw
142,"Say My Name","David Guetta",183809,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6
143,Darkside,"Alan Walker",183633,https://open.spotify.com/track/1snWlbcbgQpJfknoI30DWG
144,"Beautiful Soul","Jesse McCartney",183403,https://open.spotify.com/track/1HwpWwa6bnqqRhK8agG4RS
145,"Head Above Water","Avril Lavigne",181566,https://open.spotify.com/track/1N7YeVU0ZwAFbOhwM61ef6
146,"ILYSB - STRIPPED",LANY,179948,https://open.spotify.com/track/3Dkvp3L4w0uJFYfIPa8E9H
147,"Better Now","Post Malone",179297,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
148,Someday,Nina,177606,https://open.spotify.com/track/1MkiRsYBkXbXvdiYvTTiQT
149,"Shape of You","Ed Sheeran",176039,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
150,Harana,"Parokya Ni Edgar",174962,https://open.spotify.com/track/3gyEt1vswIEbpQqBs18Lha
151,"That's What I Like","Bruno Mars",174439,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
152,Killshot,Eminem,174234,https://open.spotify.com/track/1jo3TwNGCXfNdB5uba3ZVv
153,Sundo,"Moira Dela Torre",173209,https://open.spotify.com/track/4SN0eYjvqBmElFQxP0Inys
154,"Till My Heartaches End - From ""The Significant Other""","KZ Tandingan",172827,https://open.spotify.com/track/4isDU5tDNqFLQ5xQ9NgPmz
155,OTW,Khalid,172517,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
156,Rainbow,"South Border",170827,https://open.spotify.com/track/3VcVQmMivq2ISfKUmIuvMK
157,Lucky,"Jason Mraz",170232,https://open.spotify.com/track/2qLMf6TuEC3ruGJg4SMMN6
158,IDOL,BTS,170187,https://open.spotify.com/track/2AIWoHr9DF6y4KALCBKWQS
159,"Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran",170021,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
160,Prinsesa,6cyclemind,169322,https://open.spotify.com/track/2S80c51YXgJQhkhX603fMA
161,Sandali,Because,168038,https://open.spotify.com/track/1emnGTAsF4zSaWidgvK08I
162,"I'm Not The Only One","Sam Smith",167798,https://open.spotify.com/track/7795WJLVKJoAyVoOtCWqXN
163,"God's Plan",Drake,167417,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
164,"Never Be the Same","Camila Cabello",166565,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
165,Terrified,"Katharine McPhee",166440,https://open.spotify.com/track/573EXMFHsEKPRSy08G91Sr
166,Torete,"Moira Dela Torre",166276,https://open.spotify.com/track/7mxm4xOU54u1ODM9fS9w2y
167,"The Man Who Can't Be Moved","The Script",164213,https://open.spotify.com/track/67EY6aDoIx8czEPS6a2AaI
168,"In My Mind",Dynoro,164165,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
169,"Let Me Be the One","Julie Anne San Jose",163759,https://open.spotify.com/track/39V6cEoNFwDFRJEOKyj4OR
170,"Just the Way You Are","Bruno Mars",163428,https://open.spotify.com/track/7BqBn9nzAq8spo5e7cZ0dJ
171,"The Day You Said Goodnight",Hale,163362,https://open.spotify.com/track/0HZ3OUVrGHxttD2EuHqRm3
172,"You And Me",Lifehouse,163244,https://open.spotify.com/track/0815caqt2Lytro5EIzMufT
173,"Like I'm Gonna Lose You (feat. John Legend)","Meghan Trainor",163170,https://open.spotify.com/track/2YlZnw2ikdb837oKMKjBkW
174,REMEDY,Alesso,163148,https://open.spotify.com/track/6jreFSOTUAViWjKyzOC4Kg
175,"Ride Home",Ben&Ben,163018,https://open.spotify.com/track/1fXHTDYsJiFOjVWITaFp1j
176,Starving,"Hailee Steinfeld",162833,https://open.spotify.com/track/6875MeXyCW0wLyT72Eetmo
177,"Bleeding Love","Leona Lewis",162663,https://open.spotify.com/track/7wZUrN8oemZfsEd1CGkbXE
178,"A Thousand Miles","Vanessa Carlton",162162,https://open.spotify.com/track/4w1lzcaoZ1IC2K5TwjalRP
179,"So Slow",Freestyle,162157,https://open.spotify.com/track/1A40ESJJPEEJrqjC9BUO2B
180,"Whenever (feat. Conor Maynard)","Kris Kross Amsterdam",161820,https://open.spotify.com/track/3DGar7krWlmrXRFHBcQF6z
181,Youngblood,"5 Seconds of Summer",161322,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
182,"Solo (feat. Demi Lovato)","Clean Bandit",160722,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
183,"Tie Me Down (with Elley Duhé)",Gryffin,157756,https://open.spotify.com/track/4QVS8YCpK71R4FsxSMCjhP
184,"Best In Me",Blue,157412,https://open.spotify.com/track/0t78xGJe3jXsih4qRMId7I
185,"LOVE SCENARIO",iKON,157303,https://open.spotify.com/track/6qAzAmPBUpGrk7XADZHR5k
186,"I Want It That Way","Backstreet Boys",157190,https://open.spotify.com/track/47BBI51FKFwOMlIiX6m8ya
187,"Fall for You (Acoustic)","Secondhand Serenade",155336,https://open.spotify.com/track/5V7mTIcXVU9k2JNu0mE6vy
188,Dive,"Ed Sheeran",155066,https://open.spotify.com/track/51ChrwmUPDJvedPQnIU8Ls
189,"Real Friends","Camila Cabello",154603,https://open.spotify.com/track/5vnpANH92iEajvGwE2oQ6r
190,"Chasing Cars","Snow Patrol",153292,https://open.spotify.com/track/11bD1JtSjlIgKgZG2134DZ
191,"I'll Never Go","Erik Santos",153273,https://open.spotify.com/track/57kqyESt7sfljPxFohKPR4
192,"Say You Won’t Let Go",Chlara,152563,https://open.spotify.com/track/00bAw28lKcHj3B94a1wJle
193,Hericane,LANY,151404,https://open.spotify.com/track/4bU5xCQQiURmotfz9ohUNo
194,Stars,Callalily,150841,https://open.spotify.com/track/6aDYL0klsShJ1NDScruk2G
195,"Ako Muna","Yeng Constantino",149968,https://open.spotify.com/track/5jLEQLkEU8Sb2fG5UQcwDM
196,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",149163,https://open.spotify.com/track/5Gu0PDLN4YJeW75PpBSg9p
197,"Versace on the Floor","Bruno Mars",148979,https://open.spotify.com/track/0kN8xEmgMW9mh7UmDYHlJP
198,"Shape of My Heart","Backstreet Boys",148071,https://open.spotify.com/track/35o9a4iAfLl5jRmqMX9c1D
199,FRIENDS,Marshmello,147398,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
200,"I Fall Apart","Post Malone",147170,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
